,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1972,NCO02,11.15,Low Fat,0.0,Others,65.0142,OUT049,1999,Medium,Tier 1,Supermarket Type1,1120.5414
1973,DRF13,12.1,Low Fat,0.029827665,Soft Drinks,144.3444,OUT049,1999,Medium,Tier 1,Supermarket Type1,2612.5992
1981,FDE08,18.2,Low Fat,0.049396364000000005,Fruits and Vegetables,146.4734,OUT049,1999,Medium,Tier 1,Supermarket Type1,3563.3616
1982,FDC29,8.39,Regular,0.024243294,Frozen Foods,116.0176,OUT049,1999,Medium,Tier 1,Supermarket Type1,1603.2464
2023,FDB17,13.15,Low Fat,0.036729122,Frozen Foods,179.7976,OUT049,1999,Medium,Tier 1,Supermarket Type1,2535.3664
2027,FDG41,8.84,Regular,0.076681143,Frozen Foods,110.7228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1657.842
2033,FDS33,6.67,Regular,0.123620492,Snack Foods,90.0514,OUT049,1999,Medium,Tier 1,Supermarket Type1,1505.3738
2040,DRL01,19.5,Regular,0.07729230200000001,Soft Drinks,235.3958,OUT049,1999,Medium,Tier 1,Supermarket Type1,6309.7866
2041,FDU10,10.1,Regular,0.045763062,Snack Foods,38.4848,OUT049,1999,Medium,Tier 1,Supermarket Type1,633.8416
2074,FDR40,9.1,Regular,0.008046878,Frozen Foods,78.7618,OUT049,1999,Medium,Tier 1,Supermarket Type1,402.809
2075,FDG24,7.975,Low Fat,0.014653896000000001,Baking Goods,82.425,OUT049,1999,Medium,Tier 1,Supermarket Type1,749.025
2082,FDB56,8.75,Regular,0.074743226,Fruits and Vegetables,187.6556,OUT049,1999,Medium,Tier 1,Supermarket Type1,5257.1568
2090,FDP12,9.8,Regular,0.045337184,Baking Goods,36.8874,OUT049,1999,Medium,Tier 1,Supermarket Type1,564.5984
2093,FDN16,12.6,Regular,0.062797771,Frozen Foods,103.999,OUT049,1999,Medium,Tier 1,Supermarket Type1,825.592
2111,FDH05,14.35,reg,0.091054989,Frozen Foods,231.8984,OUT049,1999,Medium,Tier 1,Supermarket Type1,4633.968
2116,NCR53,12.15,Low Fat,0.14526636,Health and Hygiene,224.0404,OUT049,1999,Medium,Tier 1,Supermarket Type1,3375.6059999999998
2125,DRE27,11.85,Low Fat,0.132876847,Dairy,98.0726,OUT049,1999,Medium,Tier 1,Supermarket Type1,1076.5986
2127,NCU42,9.0,Low Fat,0.019536981000000002,Household,170.0474,OUT049,1999,Medium,Tier 1,Supermarket Type1,4211.185
2133,FDS57,15.5,Low Fat,0.103603094,Snack Foods,143.547,OUT049,1999,Medium,Tier 1,Supermarket Type1,1431.47
2134,FDI52,18.7,Low Fat,0.10484088400000001,Frozen Foods,122.1072,OUT049,1999,Medium,Tier 1,Supermarket Type1,490.0288
2145,FDH24,20.7,Low Fat,0.021464453999999997,Baking Goods,156.6288,OUT049,1999,Medium,Tier 1,Supermarket Type1,3928.22
2150,FDD05,19.35,Low Fat,0.016637301,Frozen Foods,120.9098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1687.1372
2160,FDS50,17.0,Low Fat,0.055519560999999995,Dairy,219.8114,OUT049,1999,Medium,Tier 1,Supermarket Type1,1108.557
2171,FDP28,13.65,Regular,0.080765853,Frozen Foods,262.8936,OUT049,1999,Medium,Tier 1,Supermarket Type1,4958.8784
2202,FDE17,20.1,Regular,0.054540159000000005,Frozen Foods,152.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,755.683
2218,DRF60,10.8,Low Fat,0.052149675,Soft Drinks,239.9564,OUT049,1999,Medium,Tier 1,Supermarket Type1,3813.7024
2219,NCB54,8.76,Low Fat,0.05013052900000001,Health and Hygiene,128.3336,OUT049,1999,Medium,Tier 1,Supermarket Type1,2556.672
2220,FDH20,16.1,Regular,0.024987903,Fruits and Vegetables,97.34100000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,1255.0330000000001
2240,FDR20,20.0,Regular,0.028167478,Fruits and Vegetables,45.5744,OUT049,1999,Medium,Tier 1,Supermarket Type1,452.744
2246,FDG29,17.6,Low Fat,0.056379439,Frozen Foods,42.7454,OUT049,1999,Medium,Tier 1,Supermarket Type1,293.6178
2247,NCA30,19.0,low fat,0.129534812,Household,190.1872,OUT049,1999,Medium,Tier 1,Supermarket Type1,5105.3544
2254,DRF23,4.61,Low Fat,0.122843005,Hard Drinks,172.4396,OUT049,1999,Medium,Tier 1,Supermarket Type1,1569.9564
2256,FDY10,17.6,Low Fat,0.049144165,Snack Foods,112.7176,OUT049,1999,Medium,Tier 1,Supermarket Type1,1717.764
2257,FDS43,11.65,Low Fat,0.040577878,Fruits and Vegetables,188.22400000000002,OUT049,1999,Medium,Tier 1,Supermarket Type1,1304.968
2258,NCM30,19.1,Low Fat,0.067400032,Household,41.9796,OUT049,1999,Medium,Tier 1,Supermarket Type1,784.3124
2266,FDX34,6.195,Low Fat,0.07209744900000001,Snack Foods,119.3098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1205.098
2267,FDV60,20.2,Regular,0.11754371300000001,Baking Goods,197.31099999999998,OUT049,1999,Medium,Tier 1,Supermarket Type1,3338.987
2286,FDS11,7.05,Regular,0.055644887000000004,Breads,224.9088,OUT049,1999,Medium,Tier 1,Supermarket Type1,2684.5056
2288,DRL60,8.52,Low Fat,0.027101431000000002,Soft Drinks,151.7682,OUT049,1999,Medium,Tier 1,Supermarket Type1,2439.4912
2302,FDP32,6.65,Low Fat,0.08780578800000001,Fruits and Vegetables,126.7678,OUT049,1999,Medium,Tier 1,Supermarket Type1,1907.517
2308,FDP56,8.185,LF,0.046556408,Fruits and Vegetables,47.7692,OUT049,1999,Medium,Tier 1,Supermarket Type1,640.4996
2317,NCJ31,19.2,Low Fat,0.18293775,Others,243.0196,OUT049,1999,Medium,Tier 1,Supermarket Type1,3615.2940000000003
2323,FDE04,19.75,Regular,0.018051091000000002,Frozen Foods,179.86599999999999,OUT049,1999,Medium,Tier 1,Supermarket Type1,2696.49
2330,NCN29,15.2,Low Fat,0.0,Health and Hygiene,47.8034,OUT049,1999,Medium,Tier 1,Supermarket Type1,437.4306
2331,FDT07,5.82,reg,0.0,Fruits and Vegetables,256.633,OUT049,1999,Medium,Tier 1,Supermarket Type1,2050.6639999999998
2349,FDL39,16.1,Regular,0.063429818,Dairy,179.4318,OUT049,1999,Medium,Tier 1,Supermarket Type1,2345.6134
2352,FDL04,19.0,Low Fat,0.11209743300000001,Frozen Foods,105.5622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1905.5196
2364,FDN44,13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,OUT049,1999,Medium,Tier 1,Supermarket Type1,4793.76
2365,FDS34,19.35,Regular,0.07687841599999999,Snack Foods,113.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1138.518
2375,FDJ34,11.8,Regular,0.093801337,Snack Foods,126.0704,OUT049,1999,Medium,Tier 1,Supermarket Type1,1251.704
2380,NCB31,6.235,Low Fat,0.118858866,Household,263.291,OUT049,1999,Medium,Tier 1,Supermarket Type1,3418.883
2383,FDH14,17.1,Regular,0.046881328,Canned,141.3838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1685.8056
2399,FDN23,6.575,Regular,0.075625152,Breads,145.7444,OUT049,1999,Medium,Tier 1,Supermarket Type1,3193.1768
2406,FDD22,10.0,Low Fat,0.09980462300000001,Snack Foods,113.7544,OUT049,1999,Medium,Tier 1,Supermarket Type1,3243.7776
2421,FDU22,12.35,Low Fat,0.093441604,Snack Foods,119.1124,OUT049,1999,Medium,Tier 1,Supermarket Type1,3673.8844
2427,FDC17,12.15,Low Fat,0.015484763,Frozen Foods,211.9928,OUT049,1999,Medium,Tier 1,Supermarket Type1,631.1784
2436,FDF29,15.1,Regular,0.019965179,Frozen Foods,130.531,OUT049,1999,Medium,Tier 1,Supermarket Type1,908.817
2458,FDV37,13.0,Regular,0.08364371599999999,Canned,196.0426,OUT049,1999,Medium,Tier 1,Supermarket Type1,2570.6538
2463,NCQ50,18.75,Low Fat,0.034360687,Household,215.7218,OUT049,1999,Medium,Tier 1,Supermarket Type1,4274.436
2477,FDO39,6.985,Regular,0.137580452,Meat,182.8608,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376
2489,FDK27,11.0,Low Fat,0.008960445,Meat,119.1756,OUT049,1999,Medium,Tier 1,Supermarket Type1,1696.4584
2493,NCO07,9.06,Low Fat,0.009791467,Others,213.25599999999997,OUT049,1999,Medium,Tier 1,Supermarket Type1,4687.232
2498,FDB49,8.3,Regular,0.030198227999999997,Baking Goods,98.2384,OUT049,1999,Medium,Tier 1,Supermarket Type1,2167.8448
2499,FDY44,14.15,Regular,0.024442501000000002,Fruits and Vegetables,196.41099999999997,OUT049,1999,Medium,Tier 1,Supermarket Type1,2749.7540000000004
2502,FDI48,11.85,Regular,0.055805027,Baking Goods,53.0666,OUT049,1999,Medium,Tier 1,Supermarket Type1,512.6659999999999
2504,FDT32,19.0,Regular,0.065735977,Fruits and Vegetables,189.6214,OUT049,1999,Medium,Tier 1,Supermarket Type1,2826.321
2505,FDM10,18.25,Low Fat,0.07608971099999999,Snack Foods,212.9218,OUT049,1999,Medium,Tier 1,Supermarket Type1,3846.9924
2506,FDS21,19.85,Regular,0.020908608000000002,Snack Foods,63.5194,OUT049,1999,Medium,Tier 1,Supermarket Type1,557.2746
2519,NCP30,20.5,Low Fat,0.032819637,Household,38.9822,OUT049,1999,Medium,Tier 1,Supermarket Type1,982.055
2520,FDR27,15.1,Regular,0.09624984199999999,Meat,134.4942,OUT049,1999,Medium,Tier 1,Supermarket Type1,2119.9072
2549,FDN57,18.25,Low Fat,0.054318517000000004,Snack Foods,140.9154,OUT049,1999,Medium,Tier 1,Supermarket Type1,6381.693
2561,NCL05,19.6,Low Fat,0.0,Health and Hygiene,42.876999999999995,OUT049,1999,Medium,Tier 1,Supermarket Type1,649.155
2579,NCM41,16.5,Low Fat,0.035711426,Health and Hygiene,93.61200000000001,OUT049,1999,Medium,Tier 1,Supermarket Type1,1584.604
2596,FDU59,5.78,Low Fat,0.096536082,Breads,162.8552,OUT049,1999,Medium,Tier 1,Supermarket Type1,3574.0144
2602,FDZ12,9.17,Low Fat,0.103138922,Baking Goods,141.747,OUT049,1999,Medium,Tier 1,Supermarket Type1,3006.087
2619,NCK18,9.6,Low Fat,0.006708517,Household,164.6184,OUT049,1999,Medium,Tier 1,Supermarket Type1,2972.1312
2627,FDF17,5.19,Low Fat,0.042687151,Frozen Foods,195.91099999999997,OUT049,1999,Medium,Tier 1,Supermarket Type1,2946.165
2629,FDB34,15.25,Low Fat,0.026651183999999998,Snack Foods,86.6198,OUT049,1999,Medium,Tier 1,Supermarket Type1,1657.1762
2633,FDM60,10.8,Regular,0.048218142,Baking Goods,42.2138,OUT049,1999,Medium,Tier 1,Supermarket Type1,690.4346
2636,FDT33,7.81,Regular,0.034043502999999996,Snack Foods,168.7158,OUT049,1999,Medium,Tier 1,Supermarket Type1,2673.8528
2650,FDK38,6.65,Low Fat,0.053372768,Canned,149.5734,OUT049,1999,Medium,Tier 1,Supermarket Type1,2524.0478
2657,DRB24,8.785,Low Fat,0.020609218000000002,Soft Drinks,155.1656,OUT049,1999,Medium,Tier 1,Supermarket Type1,4016.1056
2670,FDN21,18.6,Low Fat,0.076975118,Snack Foods,161.8236,OUT049,1999,Medium,Tier 1,Supermarket Type1,1611.236
2672,NCP18,12.15,Low Fat,0.028642712,Household,149.0708,OUT049,1999,Medium,Tier 1,Supermarket Type1,1203.7664
2683,FDW25,5.175,Low Fat,0.037457098,Canned,83.4224,OUT049,1999,Medium,Tier 1,Supermarket Type1,1448.7808
2685,FDN34,15.6,Regular,0.045835395,Snack Foods,168.2132,OUT049,1999,Medium,Tier 1,Supermarket Type1,2367.5848
2688,FDT38,18.7,Low Fat,0.0576269,Dairy,83.3566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1860.2452
2694,FDS26,20.35,Low Fat,0.08960832099999999,Dairy,262.1594,OUT049,1999,Medium,Tier 1,Supermarket Type1,3139.9128
2696,NCB18,19.6,Low Fat,0.041355366,Household,88.7514,OUT049,1999,Medium,Tier 1,Supermarket Type1,2656.542
2698,DRE13,6.28,Low Fat,0.027748176,Soft Drinks,86.5198,OUT049,1999,Medium,Tier 1,Supermarket Type1,1395.5168
2705,DRG23,8.88,Low Fat,0.086916126,Hard Drinks,153.3682,OUT049,1999,Medium,Tier 1,Supermarket Type1,1219.7456
2720,FDS23,4.635,Low Fat,0.14110815599999998,Breads,128.2994,OUT049,1999,Medium,Tier 1,Supermarket Type1,2698.4874
2732,FDI35,14.0,Low Fat,0.041355366,Starchy Foods,182.0634,OUT049,1999,Medium,Tier 1,Supermarket Type1,4544.085
2740,FDZ20,16.1,Low Fat,0.0343603,Fruits and Vegetables,253.4356,OUT049,1999,Medium,Tier 1,Supermarket Type1,2797.6916
2741,FDR56,15.5,Regular,0.10092250300000001,Fruits and Vegetables,199.0768,OUT049,1999,Medium,Tier 1,Supermarket Type1,2759.0752
2744,NCB30,14.6,Low Fat,0.025742955,Household,197.1084,OUT049,1999,Medium,Tier 1,Supermarket Type1,4761.8016
2755,FDQ16,19.7,LF,0.041803291,Frozen Foods,110.3912,OUT049,1999,Medium,Tier 1,Supermarket Type1,3275.736
2768,FDT43,16.35,Low Fat,0.020579897,Fruits and Vegetables,52.1324,OUT049,1999,Medium,Tier 1,Supermarket Type1,934.7832
2769,FDH44,19.1,Regular,0.025912378,Fruits and Vegetables,146.8418,OUT049,1999,Medium,Tier 1,Supermarket Type1,1765.7016
2772,DRK13,11.8,Low Fat,0.115346634,Soft Drinks,200.2084,OUT049,1999,Medium,Tier 1,Supermarket Type1,4563.3932
2817,DRF03,19.1,Low Fat,0.045378573,Dairy,42.4138,OUT049,1999,Medium,Tier 1,Supermarket Type1,243.6828
2828,FDC08,19.0,Regular,0.10361083,Fruits and Vegetables,228.372,OUT049,1999,Medium,Tier 1,Supermarket Type1,905.488
2833,FDJ04,18.0,Low Fat,0.12464553800000001,Frozen Foods,117.2124,OUT049,1999,Medium,Tier 1,Supermarket Type1,2133.2232
2844,FDV16,7.75,Regular,0.08305963400000001,Frozen Foods,35.7558,OUT049,1999,Medium,Tier 1,Supermarket Type1,611.2044
2848,NCS05,11.5,Low Fat,0.021010687000000004,Health and Hygiene,131.3942,OUT049,1999,Medium,Tier 1,Supermarket Type1,927.4594
2853,FDJ45,17.75,Low Fat,0.073524776,Seafood,34.8216,OUT049,1999,Medium,Tier 1,Supermarket Type1,207.7296
2858,FDV07,9.5,Low Fat,0.031331581000000004,Fruits and Vegetables,111.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,663.1368
2862,FDY19,19.75,Low Fat,0.041429246,Fruits and Vegetables,117.2466,OUT049,1999,Medium,Tier 1,Supermarket Type1,2239.0854
2874,FDP60,17.35,Low Fat,0.056005781,Baking Goods,99.2016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
2876,FDI60,7.22,Regular,0.03838080000000001,Baking Goods,62.351000000000006,OUT049,1999,Medium,Tier 1,Supermarket Type1,885.5139999999999
2892,NCO05,7.27,Low Fat,0.046631835999999996,Health and Hygiene,98.4384,OUT049,1999,Medium,Tier 1,Supermarket Type1,1576.6144
2893,FDU21,11.8,Regular,0.076839735,Snack Foods,34.9558,OUT049,1999,Medium,Tier 1,Supermarket Type1,373.5138
2924,FDZ59,6.63,Regular,0.104183308,Baking Goods,166.15,OUT049,1999,Medium,Tier 1,Supermarket Type1,3828.35
2926,FDP03,5.15,Regular,0.061272194,Meat,125.6388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1733.7432
2932,FDF20,12.85,Low Fat,0.033271817999999995,Fruits and Vegetables,196.5768,OUT049,1999,Medium,Tier 1,Supermarket Type1,5715.2272
2936,FDO20,12.85,Regular,0.152364317,Fruits and Vegetables,254.0382,OUT049,1999,Medium,Tier 1,Supermarket Type1,1261.691
2946,FDR43,18.2,Low Fat,0.161740582,Fruits and Vegetables,38.419000000000004,OUT049,1999,Medium,Tier 1,Supermarket Type1,805.618
2960,NCX18,14.15,Low Fat,0.0,Household,197.111,OUT049,1999,Medium,Tier 1,Supermarket Type1,3731.809
2964,FDB52,17.75,Low Fat,0.03048292,Dairy,257.2672,OUT049,1999,Medium,Tier 1,Supermarket Type1,3068.0064
2973,FDW12,8.315,reg,0.035627489,Baking Goods,146.6444,OUT049,1999,Medium,Tier 1,Supermarket Type1,870.8664
2984,FDV04,7.825,Regular,0.150248468,Frozen Foods,155.2288,OUT049,1999,Medium,Tier 1,Supermarket Type1,1257.0304
2985,FDL48,19.35,Regular,0.08239432099999999,Baking Goods,48.5034,OUT049,1999,Medium,Tier 1,Supermarket Type1,243.017
2990,FDD46,6.035,Low Fat,0.141475625,Snack Foods,155.0998,OUT049,1999,Medium,Tier 1,Supermarket Type1,1230.3984
3003,FDU13,8.355,Low Fat,0.187850233,Canned,146.5418,OUT049,1999,Medium,Tier 1,Supermarket Type1,2501.4106
3011,FDS24,20.85,reg,0.062321222,Baking Goods,87.2514,OUT049,1999,Medium,Tier 1,Supermarket Type1,265.6542
3019,FDX46,12.3,Regular,0.058207114000000004,Snack Foods,59.1562,OUT049,1999,Medium,Tier 1,Supermarket Type1,1185.124
3024,NCR41,17.85,Low Fat,0.018052019,Health and Hygiene,96.6094,OUT049,1999,Medium,Tier 1,Supermarket Type1,856.8846
3038,NCS53,14.5,Low Fat,0.08991776900000001,Health and Hygiene,160.3604,OUT049,1999,Medium,Tier 1,Supermarket Type1,2852.2872
3049,FDK03,12.6,Regular,0.074035365,Dairy,256.1356,OUT049,1999,Medium,Tier 1,Supermarket Type1,4578.0408
3052,FDI15,13.8,Low Fat,0.0,Dairy,263.7884,OUT049,1999,Medium,Tier 1,Supermarket Type1,3709.8376
3070,FDX21,7.05,Low Fat,0.08509812,Snack Foods,108.2912,OUT049,1999,Medium,Tier 1,Supermarket Type1,2293.0152
3097,NCC31,8.02,Low Fat,0.019901356000000002,Household,157.5972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3427.5384
3102,DRL35,15.7,Low Fat,0.030751366000000002,Hard Drinks,42.577,OUT049,1999,Medium,Tier 1,Supermarket Type1,952.0939999999999
3112,FDU36,6.15,Low Fat,0.046342889000000005,Baking Goods,97.3384,OUT049,1999,Medium,Tier 1,Supermarket Type1,886.8456
3120,FDL15,17.85,Low Fat,0.046707264000000005,Meat,152.6682,OUT049,1999,Medium,Tier 1,Supermarket Type1,1829.6184
3125,NCR50,20.2,Low Fat,0.011838464,Household,155.134,OUT049,1999,Medium,Tier 1,Supermarket Type1,2603.278
3127,DRI11,8.26,Low Fat,0.034457776,Hard Drinks,113.3834,OUT049,1999,Medium,Tier 1,Supermarket Type1,2073.3012
3129,FDP48,7.52,Regular,0.044091657,Baking Goods,182.995,OUT049,1999,Medium,Tier 1,Supermarket Type1,3844.995
3132,FDJ10,5.095,Regular,0.129705008,Snack Foods,141.8838,OUT049,1999,Medium,Tier 1,Supermarket Type1,1966.7732
3134,NCL19,15.35,Low Fat,0.015700603,Others,141.14700000000002,OUT049,1999,Medium,Tier 1,Supermarket Type1,2719.7929999999997
3141,FDH16,10.5,Low Fat,0.052637055999999995,Frozen Foods,88.583,OUT049,1999,Medium,Tier 1,Supermarket Type1,808.947
3143,NCN07,18.5,Low Fat,0.033997473,Others,129.9284,OUT049,1999,Medium,Tier 1,Supermarket Type1,1845.5976
3148,FDY15,18.25,Regular,0.171093639,Dairy,155.66299999999998,OUT049,1999,Medium,Tier 1,Supermarket Type1,2034.019
3165,FDX51,9.5,Regular,0.022093019,Meat,195.9452,OUT049,1999,Medium,Tier 1,Supermarket Type1,2348.9424
3172,FDQ27,5.19,Regular,0.044321422,Meat,103.899,OUT049,1999,Medium,Tier 1,Supermarket Type1,2889.572
3186,FDU33,7.63,Regular,0.134919202,Snack Foods,46.9402,OUT049,1999,Medium,Tier 1,Supermarket Type1,780.9834
3196,FDR19,13.5,Regular,0.159968994,Fruits and Vegetables,147.6102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1603.9122
3210,FDH34,8.63,Low Fat,0.031143591,Snack Foods,183.9582,OUT049,1999,Medium,Tier 1,Supermarket Type1,5386.9878
3215,NCE30,16.0,Low Fat,0.099290166,Household,214.0902,OUT049,1999,Medium,Tier 1,Supermarket Type1,1486.7314
3230,FDK08,9.195,Regular,0.122494876,Fruits and Vegetables,100.1016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1416.8224
3232,FDE21,12.8,Low Fat,0.022980361,Fruits and Vegetables,117.7492,OUT049,1999,Medium,Tier 1,Supermarket Type1,1274.3412
3240,FDW48,18.0,Low Fat,0.008554102,Baking Goods,79.3618,OUT049,1999,Medium,Tier 1,Supermarket Type1,805.618
3272,FDR39,20.35,LF,0.08392956900000001,Meat,182.4292,OUT049,1999,Medium,Tier 1,Supermarket Type1,4925.5884
3312,FDC38,15.7,Low Fat,0.122684413,Canned,132.2942,OUT049,1999,Medium,Tier 1,Supermarket Type1,2252.4014
3314,FDX19,19.1,Low Fat,0.09688421,Fruits and Vegetables,233.5958,OUT049,1999,Medium,Tier 1,Supermarket Type1,2336.958
3318,FDV20,20.2,Regular,0.059894378,Fruits and Vegetables,125.9678,OUT049,1999,Medium,Tier 1,Supermarket Type1,2797.6916
3322,FDV46,18.2,Low Fat,0.012627478000000001,Snack Foods,140.81799999999998,OUT049,1999,Medium,Tier 1,Supermarket Type1,3495.45
3335,FDU31,10.5,reg,0.02502991,Fruits and Vegetables,218.4508,OUT049,1999,Medium,Tier 1,Supermarket Type1,2821.6604
3349,NCM07,9.395,Low Fat,0.040023967,Others,85.5908,OUT049,1999,Medium,Tier 1,Supermarket Type1,1006.6896
3352,FDZ51,11.3,Regular,0.054637635,Meat,93.3094,OUT049,1999,Medium,Tier 1,Supermarket Type1,3046.7008
3369,NCK17,11.0,Low Fat,0.037953762,Health and Hygiene,38.448,OUT049,1999,Medium,Tier 1,Supermarket Type1,1198.44
3374,DRG37,16.2,Low Fat,0.01940856,Soft Drinks,156.7972,OUT049,1999,Medium,Tier 1,Supermarket Type1,3739.1328
3382,FDP10,19.0,Low Fat,0.128289285,Snack Foods,104.9622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1164.4842
3385,FDQ32,17.85,Regular,0.04668096099999999,Fruits and Vegetables,121.9388,OUT049,1999,Medium,Tier 1,Supermarket Type1,3962.8416
3413,NCF43,8.51,Low Fat,0.0,Household,142.14700000000002,OUT049,1999,Medium,Tier 1,Supermarket Type1,1717.764
3415,FDC10,9.8,Regular,0.072990979,Snack Foods,121.6098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1566.6274
3416,FDK51,19.85,Low Fat,0.005243281999999999,Dairy,266.1884,OUT049,1999,Medium,Tier 1,Supermarket Type1,3179.8608
3418,DRL37,15.5,Low Fat,0.053455157999999996,Soft Drinks,43.677,OUT049,1999,Medium,Tier 1,Supermarket Type1,562.601
3424,FDL09,19.6,Regular,0.128235131,Snack Foods,169.2816,OUT049,1999,Medium,Tier 1,Supermarket Type1,1174.4712
3428,NCD19,8.93,LF,0.0,Household,53.2614,OUT049,1999,Medium,Tier 1,Supermarket Type1,552.614
3429,FDF05,17.5,Low Fat,0.026912667,Frozen Foods,261.291,OUT049,1999,Medium,Tier 1,Supermarket Type1,3418.883
3443,FDX04,19.6,Regular,0.04163619,Frozen Foods,47.3376,OUT049,1999,Medium,Tier 1,Supermarket Type1,1150.5024
3450,NCC07,19.6,Low Fat,0.023988387000000003,Household,104.5964,OUT049,1999,Medium,Tier 1,Supermarket Type1,1262.3568
3455,FDJ52,7.145,Low Fat,0.017814518,Frozen Foods,159.8578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2246.4092
3465,DRB01,7.39,Low Fat,0.082367244,Soft Drinks,187.753,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
3494,FDO11,8.0,Regular,0.030311951,Breads,247.4092,OUT049,1999,Medium,Tier 1,Supermarket Type1,6972.2576
3505,FDQ58,7.315,Low Fat,0.01532563,Snack Foods,153.434,OUT049,1999,Medium,Tier 1,Supermarket Type1,459.402
3517,FDL16,12.85,Low Fat,0.16871476,Frozen Foods,47.306000000000004,OUT049,1999,Medium,Tier 1,Supermarket Type1,1071.938
3519,FDR33,7.31,Low Fat,0.026830586,Snack Foods,108.057,OUT049,1999,Medium,Tier 1,Supermarket Type1,2087.283
3521,FDV33,9.6,Regular,0.027386122000000002,Snack Foods,259.2304,OUT049,1999,Medium,Tier 1,Supermarket Type1,4649.9472
3526,FDH09,12.6,Low Fat,0.05616476,Seafood,51.8982,OUT049,1999,Medium,Tier 1,Supermarket Type1,473.3838
3539,DRZ11,8.85,Regular,0.11284010800000001,Soft Drinks,122.0388,OUT049,1999,Medium,Tier 1,Supermarket Type1,1238.388
3554,FDI45,13.1,Low Fat,0.037639672,Fruits and Vegetables,175.6054,OUT049,1999,Medium,Tier 1,Supermarket Type1,1050.6324
3566,FDN56,5.46,Regular,0.107223632,Fruits and Vegetables,144.8786,OUT049,1999,Medium,Tier 1,Supermarket Type1,3323.0078
3573,FDR48,11.65,LF,0.131708682,Baking Goods,152.3024,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
3587,DRO59,11.8,Low Fat,0.054238448,Hard Drinks,75.4012,OUT049,1999,Medium,Tier 1,Supermarket Type1,986.7156
3592,FDC22,6.89,Regular,0.0,Snack Foods,193.482,OUT049,1999,Medium,Tier 1,Supermarket Type1,2510.0660000000003
3608,FDE29,8.905,Low Fat,0.143351652,Frozen Foods,62.0878,OUT049,1999,Medium,Tier 1,Supermarket Type1,302.939
3624,FDI26,5.94,Low Fat,0.034940979,Canned,177.3344,OUT049,1999,Medium,Tier 1,Supermarket Type1,1605.9096
3630,FDA27,20.35,Regular,0.030975716,Dairy,253.9672,OUT049,1999,Medium,Tier 1,Supermarket Type1,3068.0064
3631,FDJ12,8.895,Regular,0.039101813,Baking Goods,208.8296,OUT049,1999,Medium,Tier 1,Supermarket Type1,5400.9696
3659,FDW24,6.8,Low Fat,0.037555347999999995,Baking Goods,49.6034,OUT049,1999,Medium,Tier 1,Supermarket Type1,972.068
3679,FDA07,7.55,Regular,0.030992735,Fruits and Vegetables,124.3072,OUT049,1999,Medium,Tier 1,Supermarket Type1,2695.1584
3683,FDN01,8.895,Low Fat,0.072511335,Breakfast,177.437,OUT049,1999,Medium,Tier 1,Supermarket Type1,3528.74
3690,FDV49,10.0,Low Fat,0.025867353,Canned,264.6226,OUT049,1999,Medium,Tier 1,Supermarket Type1,4757.8068
3704,FDH46,6.935,Regular,0.041346469,Snack Foods,103.1332,OUT049,1999,Medium,Tier 1,Supermarket Type1,820.2656
3715,FDO57,20.75,Low Fat,0.108879177,Snack Foods,161.5578,OUT049,1999,Medium,Tier 1,Supermarket Type1,320.9156
3719,FDC16,11.5,Regular,0.020601791,Dairy,86.054,OUT049,1999,Medium,Tier 1,Supermarket Type1,1038.6480000000001
3727,FDQ03,15.0,Regular,0.0,Meat,235.6248,OUT049,1999,Medium,Tier 1,Supermarket Type1,1896.1984
3728,DRD27,18.75,Low Fat,0.023876985,Dairy,97.4042,OUT049,1999,Medium,Tier 1,Supermarket Type1,2281.6966
3730,DRL23,18.35,Low Fat,0.015328106000000001,Hard Drinks,107.5938,OUT049,1999,Medium,Tier 1,Supermarket Type1,1822.2946
3737,FDV03,17.6,Low Fat,0.058181585,Meat,154.4314,OUT049,1999,Medium,Tier 1,Supermarket Type1,2326.971
