x1,x2,y
27.0,0.6228548729919106,18.0
35.0,0.15738279429894025,23.0
45.0,0.0780934199248397,28.0
22.0,0.3206336571656273,16.0
46.0,-0.04271722892162148,28.0
26.0,0.8681413666717368,18.0
22.0,0.3434199411390382,16.0
23.0,1.1956896560238373,16.0
21.0,1.9409865537731288,15.0
26.0,1.0612829023541965,18.0
29.0,0.5017871770659598,19.0
26.0,0.12333357498896205,18.0
20.0,0.5001893269094195,15.0
20.0,0.40752881310135264,15.0
35.0,1.29479519973763,22.0
25.0,0.016654919365933902,18.0
25.0,0.719468766055235,18.0
38.0,1.1420338670376213,24.0
32.0,2.0568216218495894,21.0
32.0,0.749365305266018,21.0
40.0,0.3888393777426471,25.0
47.0,1.1062914081461848,28.0
37.0,0.20739083697227026,24.0
31.0,0.5200758009067491,21.0
51.0,0.6596071427102254,30.0
21.0,0.4490889262909741,16.0
31.0,0.8765779787605996,20.0
34.0,0.8363939574054381,22.0
18.0,0.11593985161996566,14.0
28.0,0.4164728808438556,19.0
43.0,1.7301915610553187,27.0
42.0,2.4858803468444983,26.0
30.0,0.2514903891347595,20.0
37.0,1.6828362479746553,24.0
30.0,0.2946782740510999,20.0
32.0,0.5457692937202389,21.0
27.0,0.45720716658025,18.0
21.0,0.5094712714974122,16.0
22.0,1.056246533200072,16.0
40.0,0.8712073173052688,25.0
32.0,0.7113283854255655,21.0
42.0,0.46059966325833546,26.0
16.0,0.6635266071504797,13.0
25.0,0.5854527799390142,17.0
28.0,1.4156384103415212,19.0
37.0,0.622402953118148,24.0
31.0,1.4064040372533662,21.0
31.0,0.8611246847115019,20.0
40.0,1.1838639696320223,25.0
34.0,0.14152321239691631,22.0
37.0,0.05396476936360407,23.0
9.0,0.6374333599054829,9.0
24.0,1.9219028921607768,17.0
27.0,0.9048306643724365,19.0
31.0,1.0979981949448305,20.0
22.0,0.7285727877035942,16.0
25.0,1.2266685132336088,17.0
31.0,1.4737812465329794,20.0
42.0,0.3844608343707495,26.0
24.0,0.14370137613662148,17.0
30.0,0.29668152524892294,20.0
21.0,0.6328244554086063,15.0
31.0,0.8492118964295439,20.0
21.0,1.6554602990268634,15.0
29.0,1.704383979850644,19.0
30.0,0.8800621988150676,20.0
27.0,1.3388096505615186,19.0
22.0,1.774571231352939,16.0
38.0,0.9380142650312226,24.0
16.0,0.5772156651153846,13.0
21.0,0.7837372248060939,15.0
37.0,0.45085055470282526,23.0
25.0,2.2270765555923906,17.0
29.0,0.7729469473318402,19.0
35.0,0.48498946867127424,23.0
32.0,2.7192380309797306,21.0
18.0,2.444436746232928,14.0
35.0,0.49095781393879034,22.0
24.0,0.5220258255744068,17.0
35.0,1.6165851142403438,23.0
40.0,0.8057663879699182,25.0
15.0,2.0837910361182823,12.0
23.0,0.04940391382786788,16.0
16.0,1.2779371468025251,13.0
39.0,0.06768425233917594,24.0
39.0,1.8293918974327807,24.0
47.0,0.2935065050103456,28.0
20.0,0.7796045752648803,15.0
29.0,0.7714684146304673,20.0
11.0,0.6243364920350859,10.0
34.0,0.2800699586999007,22.0
44.0,1.333303003997207,27.0
31.0,1.298628885311929,20.0
31.0,0.5535107150123357,20.0
27.0,1.5307404364714416,18.0
35.0,1.441204069284728,22.0
23.0,1.754871108290179,17.0
18.0,0.04040065086586038,14.0
26.0,-0.04887705565914004,18.0
21.0,0.8344268760540573,15.0
10.0,1.9013642801288602,10.0
21.0,0.05126669075652707,16.0
24.0,1.1605121988359506,17.0
6.0,0.5492980993593891,8.0
27.0,0.5900712290892302,18.0
15.0,0.08090436447415154,13.0
47.0,0.5945595513334316,29.0
33.0,1.0111741696930037,21.0
24.0,0.7970992183551717,17.0
10.0,0.859299324703115,10.0
24.0,1.6882824436286317,17.0
30.0,0.6241310593935149,20.0
34.0,0.2573303171438109,22.0
10.0,0.17736597956112404,10.0
35.0,1.6372386455261052,22.0
46.0,-0.028433616368952336,28.0
28.0,0.26732282485207176,19.0
23.0,0.252278805609927,17.0
29.0,0.6455137439546308,19.0
21.0,0.7817916081933395,16.0
33.0,0.9323896888662113,22.0
20.0,0.9948687744656226,15.0
30.0,1.4807573191861914,20.0
5.0,1.3368469061503676,7.0
51.0,0.4158131115276841,30.0
20.0,1.4127127955965555,15.0
56.0,0.3092330809177605,33.0
31.0,0.6906829737191377,21.0
20.0,1.2333143863610854,15.0
3.0,1.503364515639165,7.0
26.0,0.12026870738604464,18.0
45.0,0.1647451076202422,27.0
48.0,0.4603108248582952,29.0
33.0,2.346056204706917,22.0
21.0,0.7420914638198973,15.0
15.0,1.50663531238744,13.0
33.0,1.1094541625801586,21.0
31.0,0.8728707706793623,20.0
29.0,0.8483818873343503,19.0
36.0,2.403089692217603,23.0
41.0,0.15029065570413683,25.0
31.0,1.4256638858368007,20.0
51.0,0.507776365848496,30.0
36.0,0.9457723094244539,23.0
35.0,1.4152493412911251,23.0
27.0,1.3793708102740172,19.0
25.0,1.374672129950271,18.0
39.0,0.893731622941951,25.0
17.0,0.1983000910086354,14.0
34.0,0.25734671029644623,22.0
30.0,0.0907022025016896,20.0
12.0,0.061279182824254014,11.0
40.0,0.9189743801402604,25.0
27.0,0.4422834760397997,18.0
32.0,0.765958037846413,21.0
40.0,0.14433957521576127,25.0
47.0,2.401199151302492,28.0
24.0,1.0937358849076064,17.0
20.0,0.5198230931793639,15.0
17.0,0.6156507819247291,14.0
30.0,2.1027332232099374,20.0
21.0,1.774357801298527,15.0
56.0,2.8188266927634897,33.0
39.0,0.40790094601972166,24.0
19.0,0.4915300332603114,14.0
9.0,0.3983378729267065,10.0
30.0,0.926778220254949,20.0
22.0,2.658372112281074,16.0
19.0,2.043398487930951,15.0
24.0,1.021129613273661,17.0
38.0,0.7634217987044678,24.0
25.0,1.0520846174943452,17.0
21.0,0.3053460914877603,16.0
22.0,0.34861453798982694,16.0
30.0,0.24041319724034105,20.0
9.0,1.0350647971458589,10.0
38.0,0.04483023041190838,24.0
29.0,2.5861057705497568,20.0
51.0,0.24517723805677563,30.0
15.0,0.9747161621946703,12.0
27.0,1.7687136483230166,18.0
35.0,1.3061654539656766,23.0
35.0,0.12194777874546589,22.0
27.0,0.8212725607066673,18.0
29.0,0.8948398375271392,20.0
42.0,0.5494483217071688,26.0
35.0,0.24460205935209367,22.0
28.0,0.47980545195957974,19.0
19.0,1.8646818927769206,14.0
38.0,1.0890285317518105,24.0
47.0,0.11513941046304921,28.0
10.0,0.9288693483028947,10.0
40.0,1.038958205382476,25.0
4.0,0.6902998299082201,7.0
32.0,0.2954995621833435,21.0
34.0,0.7258468415343786,22.0
14.0,1.0629558763005806,12.0
32.0,0.18563040912677628,21.0
32.0,0.8440443336787864,21.0
37.0,0.5171374250185685,24.0
30.0,0.05671294181424832,20.0
15.0,0.8887545024077292,12.0
31.0,0.27167750011166064,21.0
35.0,0.06533955803902468,22.0
36.0,0.2927730885364245,23.0
25.0,0.18211600333099434,18.0
37.0,0.7882240175997292,23.0
28.0,0.8173950028734405,19.0
33.0,1.00734209744073,22.0
16.0,0.747419875057783,13.0
25.0,0.9026421273180012,17.0
27.0,1.6708607483981743,19.0
35.0,0.04887274265645123,22.0
28.0,0.6978081116583551,19.0
30.0,0.43662797893730965,20.0
22.0,0.48931141898578817,16.0
29.0,0.12406558955679373,20.0
45.0,0.5264755553566699,27.0
33.0,1.9536729097812011,22.0
21.0,1.0261642346943685,16.0
24.0,0.9669826164693555,17.0
8.0,1.1427388707531503,9.0
35.0,0.6612734389258778,23.0
22.0,0.7767490812645621,16.0
35.0,0.3303326069869709,22.0
35.0,0.8837168137441274,22.0
27.0,0.9223033651045945,18.0
41.0,0.17575870356350026,25.0
38.0,2.010007412839867,24.0
34.0,1.0937252316663186,22.0
17.0,1.0804392454904401,14.0
43.0,0.7691441425914739,27.0
37.0,0.3442379909885309,23.0
37.0,1.1534753222703824,23.0
31.0,0.993866821958382,21.0
55.0,1.0488695597479794,33.0
42.0,-0.03311122126269074,26.0
42.0,1.534615495373391,26.0
12.0,0.3254662623456678,11.0
8.0,1.5372744882909006,9.0
36.0,0.27018900984993144,23.0
45.0,0.6949352796694164,27.0
49.0,0.2931961316115863,30.0
33.0,0.3058353312193117,21.0
26.0,0.2694188873111131,18.0
20.0,1.0789062192633674,15.0
42.0,0.8574812789321439,26.0
23.0,0.928536565495375,16.0
17.0,0.08129974960039825,14.0
41.0,0.839883671898209,26.0
40.0,0.6589870352593151,25.0
28.0,0.1609479721425239,19.0
50.0,1.0755614492729413,30.0
36.0,0.026547873680926294,23.0
30.0,0.3564079975166752,20.0
30.0,1.0782582854474507,20.0
28.0,0.15680296063260815,19.0
37.0,1.038746535689507,24.0
24.0,0.34740343728236395,17.0
26.0,0.016110341603179968,18.0
31.0,0.12873991449626426,21.0
14.0,0.23087955716287387,12.0
23.0,0.1562237628621836,17.0
43.0,0.33367478859896926,27.0
26.0,0.08911302996677861,18.0
15.0,0.5247125133673135,13.0
35.0,0.40258332246099826,23.0
24.0,0.04918290783539055,17.0
20.0,0.21085669281364552,15.0
38.0,0.7819836027321952,24.0
58.0,0.19562550017923402,34.0
19.0,0.5064703117936112,14.0
25.0,0.8876035446952305,18.0
31.0,0.9540358782308094,21.0
41.0,1.1195307599529523,25.0
26.0,0.9995486183553222,18.0
34.0,1.1366982681073772,22.0
38.0,0.5618270693406908,24.0
29.0,0.716222217204511,20.0
12.0,1.0854582933782764,11.0
22.0,0.7628164283734418,16.0
38.0,0.6628092803853745,24.0
17.0,0.45961509015827895,13.0
32.0,1.75770696124833,21.0
40.0,0.3664314075196761,25.0
31.0,1.8309619827337047,20.0
25.0,0.034223817832888456,18.0
19.0,1.1885431502906032,15.0
17.0,0.4283474669436043,13.0
39.0,0.11048647265696235,24.0
21.0,0.24043771524602744,15.0
29.0,0.7093267631165897,19.0
53.0,1.114844207673962,32.0
21.0,1.4315939645043585,15.0
12.0,0.08473218891426405,11.0
30.0,-0.03708219696160743,20.0
19.0,0.48296415490342354,15.0
55.0,0.17083361876907321,33.0
15.0,1.7479233613684857,13.0
24.0,0.8380911278301927,17.0
13.0,0.5021329510092761,12.0
30.0,0.35169496297132413,20.0
18.0,0.5222399704066677,14.0
39.0,0.3894061885516991,25.0
47.0,0.6406237512119339,29.0
22.0,0.25849080144045616,16.0
33.0,0.07027489844755477,21.0
30.0,1.3872684132005206,20.0
36.0,0.4003541282160297,23.0
39.0,0.2584275973267886,25.0
29.0,0.9626769719718857,20.0
37.0,0.16352341665647768,24.0
40.0,0.04687860207567357,25.0
41.0,0.6400162250411918,26.0
33.0,0.2191604223995793,21.0
32.0,0.4155294725665483,21.0
37.0,1.4859439423577305,24.0
29.0,1.6132527299903319,19.0
39.0,0.6009906378688527,25.0
24.0,0.08240281187278528,17.0
17.0,0.3196106905810792,14.0
26.0,0.1984624886735546,18.0
36.0,1.4608657584609563,23.0
25.0,1.642065394245933,17.0
32.0,1.2217447418721628,21.0
29.0,0.08269124806786403,20.0
24.0,1.349276133269486,17.0
34.0,0.4402144705124794,22.0
20.0,0.25008689901253317,15.0
38.0,0.5800710530223111,24.0
18.0,0.4497660529913214,14.0
19.0,0.04370252319128978,15.0
18.0,0.33954358072394586,14.0
37.0,0.6378445739770795,23.0
16.0,0.13592646751264637,13.0
28.0,3.103588830314059,19.0
17.0,1.3492101217640629,14.0
25.0,0.42382700612465074,17.0
20.0,1.6146361376361935,15.0
37.0,1.6220681020344418,23.0
51.0,0.9640873033735078,31.0
19.0,0.06156460769249206,15.0
39.0,1.102270613929622,25.0
18.0,0.09089825235069895,14.0
42.0,0.3459649074335735,26.0
25.0,2.2114592399810804,17.0
14.0,0.9046507793149917,12.0
28.0,1.4402053287784402,19.0
21.0,0.5319339530744353,15.0
27.0,0.3706604502443115,18.0
37.0,0.10610656308308211,23.0
35.0,0.13730866690756055,22.0
12.0,0.5245304189016474,11.0
33.0,0.8083916960227121,21.0
32.0,0.5156403587470165,21.0
39.0,0.8671898538181356,25.0
30.0,0.5012015724565855,20.0
16.0,0.87469500648805,13.0
29.0,0.17410236059865855,20.0
26.0,0.8289345347014039,18.0
32.0,0.015432870234969594,21.0
38.0,1.6609713246211981,24.0
31.0,0.10937092206827663,21.0
27.0,0.7891663948697856,19.0
37.0,1.2509493545496244,23.0
10.0,0.627373197527778,10.0
41.0,0.5416566211340336,26.0
22.0,0.8698300100809075,16.0
50.0,1.7811143271988803,30.0
52.0,0.028653496994753426,31.0
20.0,1.1595731738735038,15.0
26.0,1.281025163633198,18.0
29.0,0.8043782278745455,19.0
27.0,1.1640991680592563,18.0
34.0,0.16640447305042524,22.0
28.0,1.7523385573527477,19.0
26.0,0.4926805861703408,18.0
28.0,0.394163939658434,19.0
35.0,0.8880545661938548,23.0
34.0,0.9789892308667206,22.0
34.0,0.13979756631168067,22.0
37.0,0.49250803814434263,23.0
45.0,1.9165113214294967,28.0
53.0,1.1295656658708506,32.0
27.0,0.5935513151690108,18.0
35.0,1.4053805328954854,23.0
23.0,1.468785835287881,17.0
31.0,0.7022988294734271,20.0
37.0,0.4428595692748319,23.0
35.0,0.9770724918443284,23.0
30.0,1.291255419885261,20.0
32.0,0.4188030765736345,21.0
27.0,0.5935919002233833,19.0
20.0,0.10109902057938429,15.0
22.0,0.5596910536991652,16.0
42.0,0.7034453366423348,26.0
22.0,0.3928460789320586,16.0
16.0,3.1797934772706125,13.0
25.0,0.4025981246381853,18.0
55.0,3.7486421936510075,32.0
13.0,0.3391333140341254,12.0
10.0,0.062118510686906235,10.0
25.0,0.33461988522917,18.0
40.0,0.18314125356125685,25.0
26.0,1.1487984530853743,18.0
25.0,0.5339977711287937,17.0
25.0,0.23912684357382652,18.0
32.0,0.33751539893602645,21.0
20.0,0.6444902795253088,15.0
28.0,0.3383386877744166,19.0
32.0,0.12044003387246348,21.0
15.0,1.7277487718847104,12.0
21.0,1.0491532693054468,15.0
44.0,0.5970565914742294,27.0
38.0,0.8881464113289831,24.0
21.0,0.3009381496199623,16.0
35.0,0.10076991980352819,23.0
24.0,0.14563517957017252,17.0
5.0,2.6174282665699713,8.0
38.0,0.036875450106938906,24.0
30.0,0.6301795786215934,20.0
38.0,1.1646365279238333,24.0
38.0,0.32598684792760857,24.0
18.0,0.9176655862539589,14.0
32.0,0.16702555794125917,21.0
43.0,0.9977163518256947,26.0
40.0,1.1997307107812822,25.0
20.0,0.18059641164443707,15.0
39.0,1.568427563219734,25.0
39.0,0.8759177927529437,25.0
21.0,0.11965149206452813,15.0
29.0,0.8867374611868784,20.0
37.0,0.6982979454557783,24.0
32.0,2.5963735556722667,21.0
25.0,0.8592877947058358,18.0
33.0,1.0131230342967594,22.0
46.0,0.7812700873065103,28.0
28.0,1.4132076868440786,19.0
43.0,1.398740714833081,27.0
21.0,0.12674180633720894,16.0
26.0,0.058229914662087406,18.0
33.0,1.296025099723743,21.0
39.0,0.997662156050853,24.0
48.0,1.2528597667044667,29.0
46.0,1.8004978982223205,28.0
20.0,0.8618425254042453,15.0
30.0,0.5279767588282716,20.0
33.0,1.4116135305686577,21.0
26.0,0.49702621785168455,18.0
50.0,0.40110448634796,30.0
47.0,0.1812391353171475,29.0
19.0,0.5193665417085777,14.0
15.0,1.3042799501723987,13.0
31.0,0.44874642161631395,21.0
23.0,0.1597952676583517,17.0
39.0,0.16177286300786578,25.0
28.0,0.5073290969628852,19.0
19.0,0.08850958167608408,14.0
32.0,0.013099100454911054,21.0
18.0,0.8557383693697914,14.0
30.0,1.03180035799096,20.0
31.0,0.22592581148614838,21.0
25.0,0.6444148452126698,17.0
35.0,1.3513234166304815,22.0
29.0,0.8655958929031276,19.0
50.0,0.35335942370510476,30.0
26.0,0.3988860264956559,18.0
33.0,0.7859458145114612,22.0
28.0,1.0542608470661927,19.0
43.0,0.3390831041438801,26.0
26.0,0.03058799853743291,18.0
17.0,0.17936506381164694,14.0
26.0,0.8963087500008092,18.0
29.0,1.0724969207794603,19.0
30.0,0.7622120532900192,20.0
19.0,0.775221730640125,15.0
13.0,1.1115355206169828,11.0
25.0,1.4817690261676433,17.0
29.0,0.09377421167135867,19.0
21.0,1.28891655715897,15.0
37.0,0.9067795011109596,23.0
45.0,1.6431331744261337,28.0
64.0,1.0690223800946705,37.0
30.0,0.6986576396589915,20.0
14.0,0.35869025079874667,12.0
18.0,0.7911318253352044,14.0
39.0,0.036624060258094865,24.0
29.0,0.5605527475697016,20.0
41.0,0.026338834077398714,25.0
11.0,-0.02251348701629223,10.0
8.0,2.3222902804010945,9.0
35.0,0.3302682128068501,23.0
44.0,0.20349120230572976,27.0
34.0,0.3212703864530667,22.0
39.0,1.9273024773631793,25.0
23.0,0.4907306697075501,17.0
50.0,0.44699225700076106,30.0
45.0,0.3921675186529401,27.0
48.0,1.218354967676339,29.0
33.0,0.7106884140735676,21.0
44.0,0.23348857386455793,27.0
26.0,0.6146782217547779,18.0
35.0,0.4755541417285798,23.0
31.0,1.2944857746376728,20.0
23.0,0.6052774487996171,16.0
13.0,0.028666166329861402,11.0
42.0,1.744017548660749,26.0
35.0,0.3957314068697264,22.0
32.0,0.005084961698037051,21.0
33.0,1.5247982313682908,22.0
36.0,1.5290229055344653,23.0
36.0,0.421425622035257,23.0
25.0,1.0511007672396553,17.0
42.0,0.4184121704304355,26.0
14.0,1.0966850816067946,12.0
35.0,0.2296889047427388,22.0
44.0,0.22727621711859397,27.0
41.0,1.1798416310010726,26.0
17.0,0.4427023586465162,13.0
35.0,1.1869973193190604,23.0
49.0,1.0463831719983365,30.0
35.0,0.7093088937319864,22.0
25.0,2.3780936824476124,18.0
33.0,0.06004792791367518,21.0
28.0,0.4440632914599663,19.0
39.0,0.30183134972837405,24.0
43.0,0.6037602400420571,26.0
39.0,0.945750096325371,25.0
29.0,-0.05949397385436367,19.0
18.0,0.45746833474994253,14.0
42.0,0.3817253671293076,26.0
38.0,0.17775564667955923,24.0
39.0,0.5494241137558102,25.0
33.0,0.6382036029700853,21.0
40.0,0.8097516519129123,25.0
41.0,0.09793494357761057,25.0
33.0,-0.03588458060526325,22.0
30.0,0.8293835742870582,20.0
28.0,1.3194971246120826,19.0
53.0,1.2054552553080367,31.0
22.0,1.5120314061165723,16.0
28.0,0.13226247977964492,19.0
27.0,0.5565054581246333,18.0
12.0,0.8357464426544606,11.0
19.0,0.5808593926091367,15.0
26.0,1.105152769133179,18.0
20.0,0.9552676229978564,15.0
31.0,0.6075881567635005,21.0
13.0,1.2819700338246518,11.0
33.0,0.5820841937606654,22.0
55.0,3.360334140270564,32.0
18.0,0.9128495480752644,14.0
25.0,0.2752698974513212,17.0
27.0,0.4737683110380679,18.0
19.0,0.1894368556231522,15.0
27.0,0.6723866076212096,18.0
24.0,0.3247219156850719,17.0
29.0,0.1629924692304576,19.0
32.0,0.6229006996856505,21.0
27.0,0.45938648120047887,19.0
34.0,1.1555276032634767,22.0
35.0,1.4812132297917207,23.0
54.0,1.7285443607069049,32.0
22.0,0.0718718176119213,16.0
26.0,0.3005498349708892,18.0
15.0,0.30106824844377245,13.0
46.0,0.4103921090157191,28.0
20.0,0.2838844073002451,15.0
36.0,0.2737059125858565,23.0
31.0,-0.01603766946480921,20.0
30.0,0.8938741584503378,20.0
22.0,1.6827867967829144,16.0
36.0,0.7811955945888911,23.0
21.0,1.4241184888008849,15.0
29.0,0.8278855338231619,20.0
28.0,1.825796238971615,19.0
41.0,-0.00649472369978351,26.0
20.0,0.6106443563651041,15.0
48.0,1.0470409749338672,29.0
34.0,0.1230706477636328,22.0
5.0,0.6066662785303419,7.0
35.0,0.7574387844200028,22.0
15.0,0.8691635855657347,12.0
37.0,0.7238218217193366,24.0
41.0,0.6252370853792506,25.0
33.0,1.35204752801654,21.0
42.0,1.2669163339349765,26.0
26.0,0.05444069514072591,18.0
25.0,1.483509926164073,18.0
31.0,2.2234821225110535,21.0
20.0,0.7318869008547367,15.0
29.0,1.4464240975995322,19.0
10.0,0.8242279166834661,10.0
33.0,0.9091769549643316,21.0
30.0,0.03856654024300356,20.0
31.0,0.24592196536611322,20.0
34.0,0.7838794787269368,22.0
26.0,0.6803380256986317,18.0
43.0,-0.009171569527978575,26.0
32.0,1.8928544793120354,21.0
14.0,0.48642445863978917,12.0
34.0,0.5599782893895978,22.0
31.0,0.6669508083519033,20.0
38.0,1.712400186453542,24.0
25.0,0.3631828495150635,17.0
35.0,0.7888550133511711,23.0
14.0,0.19736787835923894,12.0
31.0,0.44820234787582025,20.0
44.0,0.6730242318825685,27.0
16.0,0.6276217687754775,13.0
45.0,1.1237509546194067,27.0
6.0,0.1380492638737162,8.0
36.0,0.6286707344426974,23.0
33.0,0.46411012068807067,21.0
31.0,0.6041291471790189,21.0
27.0,0.19967536505539735,19.0
20.0,0.494445675604535,15.0
49.0,2.1071258879753305,29.0
25.0,0.02165371950003825,17.0
24.0,0.31921147389926247,17.0
23.0,2.555522265097345,16.0
36.0,0.2631943441900219,23.0
28.0,1.0686775773791548,19.0
29.0,0.75769294926931,19.0
22.0,0.8950458028098783,16.0
39.0,1.5815579924698648,25.0
18.0,0.7138410923979304,14.0
24.0,1.1958953742878233,17.0
28.0,0.7761599286274775,19.0
29.0,0.6844055899152284,19.0
34.0,0.22190524620248897,22.0
31.0,0.6340417733278648,20.0
15.0,1.3430532669714599,13.0
20.0,0.17224059190690594,15.0
29.0,0.3685372157064813,19.0
24.0,0.04965638541235809,17.0
20.0,1.6387551284579054,15.0
42.0,1.3023390035807392,26.0
22.0,0.36594676881697497,16.0
18.0,1.8371183581955386,14.0
27.0,0.05155683617766267,19.0
29.0,1.4667822616300055,19.0
26.0,0.21320846797121348,18.0
34.0,0.932533591313688,22.0
32.0,0.6813945714252674,21.0
24.0,0.8310348697653579,17.0
21.0,0.43046013933514243,15.0
26.0,0.06868187674317293,18.0
8.0,1.354583796047334,9.0
26.0,2.0169402142703556,18.0
27.0,0.49374862960476296,18.0
28.0,1.238110396388226,19.0
50.0,1.3728330259489558,30.0
42.0,1.0835410912248185,26.0
32.0,1.0434673609469973,21.0
46.0,0.7932518130419597,28.0
23.0,0.8063862489179001,16.0
26.0,1.4597845163719778,18.0
34.0,1.1129314096733502,22.0
29.0,0.4467958263728098,19.0
28.0,-0.017652072992176582,19.0
25.0,0.1729321683945665,17.0
14.0,0.973600690405946,12.0
37.0,1.6890766991379638,23.0
28.0,0.29931830243231367,19.0
50.0,0.631677831277626,30.0
25.0,0.6963896379205664,18.0
45.0,0.6493625318174064,27.0
28.0,0.8678124067971599,19.0
48.0,0.39206934148120653,29.0
24.0,0.5191780652371951,17.0
19.0,2.05168726837567,15.0
34.0,0.17557248850848103,22.0
26.0,0.029767533282478276,18.0
29.0,0.5489358396061961,19.0
29.0,0.5412577114031428,20.0
36.0,0.23945323314993416,23.0
33.0,0.4019669169940022,22.0
30.0,0.7010044845119955,20.0
8.0,1.558796462348412,9.0
33.0,1.0372537337896715,21.0
36.0,0.1268955209532905,23.0
26.0,1.321045181972074,18.0
48.0,1.687725091772018,29.0
28.0,0.9827982643894225,19.0
41.0,0.8569209196767292,25.0
40.0,1.3486998392230114,25.0
19.0,0.23020030196913788,15.0
33.0,1.5510960312634967,22.0
27.0,0.9858026240055714,18.0
28.0,1.3567774299461386,19.0
26.0,0.33570902319637796,18.0
21.0,0.33209338313652337,15.0
37.0,1.278018076035548,23.0
37.0,0.8159648863334258,24.0
39.0,1.2911744877066427,25.0
40.0,1.5196084941240375,25.0
19.0,0.0601201951391933,14.0
63.0,0.03299361848620894,36.0
29.0,0.5854093276274912,19.0
47.0,0.705056414498958,29.0
19.0,0.4154515175247889,15.0
29.0,0.6512306327349411,19.0
31.0,0.6205734999367017,21.0
33.0,2.099552310008827,21.0
38.0,1.9416279916313994,24.0
35.0,1.972137204645625,22.0
15.0,2.2508144962487195,13.0
25.0,0.9281863946658903,18.0
31.0,0.08249553676551004,21.0
36.0,0.03534521678001954,23.0
50.0,0.3279829241686734,30.0
35.0,1.1973038168868493,22.0
21.0,1.4381597191213948,15.0
17.0,0.35343737982549606,14.0
27.0,1.2042564184417097,19.0
36.0,0.895215563771196,23.0
22.0,0.9872507090499427,16.0
34.0,0.532725540627522,22.0
35.0,0.31880210262053826,22.0
40.0,0.8350251227755289,25.0
43.0,0.7041914571292024,27.0
36.0,-0.012517991458664793,23.0
35.0,1.4808887410858844,23.0
26.0,0.35928273878002615,18.0
39.0,2.5030707821922222,25.0
41.0,1.3808845490040418,26.0
39.0,0.2586581291317936,25.0
25.0,0.30316560489115313,18.0
28.0,0.8473627959975928,19.0
25.0,0.5759911882327557,18.0
38.0,0.26203439260528416,24.0
23.0,1.0404709716081686,17.0
31.0,0.437382642974787,21.0
34.0,1.05534621942338,22.0
43.0,0.9347976045920335,26.0
13.0,0.15979372594426772,12.0
36.0,2.5658567345142895,23.0
31.0,0.3122835433228911,21.0
35.0,0.762323603817701,22.0
22.0,0.3979443880854893,16.0
29.0,0.21836621635534512,19.0
41.0,2.04940781882343,26.0
16.0,1.1656421890460915,13.0
37.0,0.2935430540340756,23.0
31.0,2.145347597381234,21.0
34.0,0.5591200688983938,22.0
44.0,0.9046696761032846,27.0
20.0,1.9241030407733415,15.0
24.0,1.4743896785546544,17.0
15.0,1.0733305337335959,12.0
33.0,0.9619558807383833,22.0
10.0,0.22653626537606775,10.0
21.0,1.2083103986337371,16.0
46.0,0.9090879185667364,28.0
22.0,0.3186157644499068,16.0
32.0,0.1630946072201163,21.0
26.0,0.6753498779286006,18.0
42.0,0.6085536406155616,26.0
31.0,0.9277363307327833,21.0
37.0,1.1440190984384928,23.0
43.0,0.9811510770146165,26.0
19.0,0.47732419697949224,14.0
39.0,0.3149409737341512,24.0
29.0,1.7580294826338785,20.0
16.0,1.342592009643902,13.0
14.0,0.5048725290890315,12.0
44.0,0.14413544429136632,27.0
21.0,0.6524286938612888,15.0
40.0,1.5675967670860036,25.0
6.0,0.24014361951431729,8.0
17.0,0.9085580752264079,14.0
45.0,0.42394667781793494,28.0
23.0,0.35390298740353043,16.0
33.0,0.18040256093136736,21.0
22.0,1.2942590756420398,16.0
33.0,1.266844668479445,21.0
25.0,1.8929215706653293,18.0
42.0,0.39322536357529314,26.0
31.0,0.44795873917089474,21.0
26.0,0.9073599884833836,18.0
10.0,0.23590145686296232,10.0
33.0,0.0645236204567534,22.0
20.0,0.7992756861561171,15.0
15.0,0.1239338250910064,13.0
37.0,0.05914710603536083,24.0
46.0,0.39428933875499045,28.0
32.0,1.7867750053508629,21.0
29.0,1.017126345468078,19.0
15.0,0.5621438272853296,13.0
50.0,0.3567374619047234,30.0
30.0,0.6907216695126347,20.0
30.0,0.014232757598545979,20.0
48.0,0.10640897462348692,29.0
23.0,0.4636244904166788,16.0
40.0,0.9316190828664952,25.0
57.0,0.8817909221344101,34.0
11.0,1.1278360574740594,11.0
40.0,0.3384837698606598,25.0
31.0,1.1503904820868578,21.0
36.0,1.1061832089415018,23.0
35.0,1.9581803319018585,23.0
28.0,-0.0018245103345922997,19.0
43.0,0.4316888752517692,26.0
29.0,0.6011975230251494,19.0
40.0,0.4518598872332628,25.0
44.0,0.031527824610312324,27.0
42.0,1.6160907216454627,26.0
56.0,2.0990109784174096,33.0
42.0,0.2682759524408602,26.0
29.0,0.7361737687456851,20.0
29.0,0.2467911794086275,19.0
29.0,0.6466175461615306,20.0
39.0,0.0370246013029612,25.0
32.0,0.4143667525927007,21.0
13.0,0.1312616200661961,11.0
22.0,0.031101020360951585,16.0
40.0,0.21023999824201484,25.0
15.0,-0.0019156030906173835,12.0
34.0,1.00351047367326,22.0
36.0,0.6942066147090289,23.0
19.0,0.17800830654968575,15.0
38.0,0.46430056357032573,24.0
32.0,1.6501555933564072,21.0
23.0,0.6029128612088266,17.0
32.0,0.31522518288598506,21.0
39.0,1.9769606360140146,24.0
