,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1835,NCL42,18.85,Low Fat,0.040338009,Household,246.7144,OUT013,1987,High,Tier 3,Supermarket Type1,6615.3888
1846,FDV28,16.1,Regular,0.15959547300000002,Frozen Foods,32.8558,OUT013,1987,High,Tier 3,Supermarket Type1,339.55800000000005
1848,FDQ37,20.75,Low Fat,0.08918638699999999,Breakfast,193.3478,OUT013,1987,High,Tier 3,Supermarket Type1,6006.1818
1861,FDG47,12.8,Low Fat,0.069560905,Starchy Foods,263.0252,OUT013,1987,High,Tier 3,Supermarket Type1,2885.5772
1881,NCN19,13.1,Low Fat,0.012089478999999998,Others,189.85299999999998,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554
1904,FDT07,5.82,Regular,0.07725473599999999,Fruits and Vegetables,257.633,OUT013,1987,High,Tier 3,Supermarket Type1,1537.9979999999998
1910,FDM56,16.7,Low Fat,0.070133177,Fruits and Vegetables,109.8912,OUT013,1987,High,Tier 3,Supermarket Type1,873.5296
1911,NCI43,19.85,Low Fat,0.025947095,Household,46.9376,OUT013,1987,High,Tier 3,Supermarket Type1,575.2512
1923,FDK10,5.785,Regular,0.040325274,Snack Foods,180.46599999999998,OUT013,1987,High,Tier 3,Supermarket Type1,719.064
1927,FDA39,6.32,Low Fat,0.012707362,Meat,41.0822,OUT013,1987,High,Tier 3,Supermarket Type1,942.7728
1928,FDZ10,17.85,Low Fat,0.04442649,Snack Foods,124.902,OUT013,1987,High,Tier 3,Supermarket Type1,1897.53
1930,DRD24,13.85,Low Fat,0.030769458,Soft Drinks,141.7154,OUT013,1987,High,Tier 3,Supermarket Type1,2978.1234
1938,FDO22,13.5,Regular,0.017844608999999997,Snack Foods,81.396,OUT013,1987,High,Tier 3,Supermarket Type1,1198.44
1959,FDI16,14.0,Regular,0.135662712,Frozen Foods,52.06399999999999,OUT013,1987,High,Tier 3,Supermarket Type1,852.2239999999999
1983,FDV50,14.3,Low Fat,0.12246920900000001,Dairy,121.973,OUT013,1987,High,Tier 3,Supermarket Type1,2709.8059999999996
1997,FDL43,10.1,Low Fat,0.027041858999999998,Meat,77.567,OUT013,1987,High,Tier 3,Supermarket Type1,306.268
2011,FDX59,10.195,Low Fat,0.051618280999999995,Breads,31.9558,OUT013,1987,High,Tier 3,Supermarket Type1,373.5138
2022,DRH36,16.2,Low Fat,0.0,Soft Drinks,73.4696,OUT013,1987,High,Tier 3,Supermarket Type1,2087.9488
2024,NCA17,20.6,LF,0.045380404000000006,Health and Hygiene,148.4392,OUT013,1987,High,Tier 3,Supermarket Type1,1789.6704
2026,FDR32,6.78,Regular,0.08573655,Fruits and Vegetables,229.5694,OUT013,1987,High,Tier 3,Supermarket Type1,3425.5409999999997
2032,FDR12,12.6,Regular,0.03150851,Baking Goods,170.5764,OUT013,1987,High,Tier 3,Supermarket Type1,3779.0808
2043,FDQ16,19.7,LF,0.041703666,Frozen Foods,109.1912,OUT013,1987,High,Tier 3,Supermarket Type1,1637.868
2063,FDZ52,19.2,Low Fat,0.099991245,Frozen Foods,112.7886,OUT013,1987,High,Tier 3,Supermarket Type1,1779.0176
2068,NCD54,21.1,Low Fat,0.028984804,Household,146.1786,OUT013,1987,High,Tier 3,Supermarket Type1,3034.0506
2070,FDH02,7.27,Regular,0.02076385,Canned,89.0488,OUT013,1987,High,Tier 3,Supermarket Type1,181.0976
2071,NCD43,8.85,Low Fat,0.016006626,Household,105.6964,OUT013,1987,High,Tier 3,Supermarket Type1,210.3928
2087,FDY19,19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,OUT013,1987,High,Tier 3,Supermarket Type1,2474.7786
2091,FDT21,7.42,Low Fat,0.020374875,Snack Foods,248.0092,OUT013,1987,High,Tier 3,Supermarket Type1,1245.046
2095,FDC51,10.895,Regular,0.009613854,Dairy,122.973,OUT013,1987,High,Tier 3,Supermarket Type1,1231.73
2105,FDN04,11.8,Regular,0.014075333999999998,Frozen Foods,176.8344,OUT013,1987,High,Tier 3,Supermarket Type1,3568.688
2106,FDW47,15.0,Low Fat,0.046336634,Breads,120.0414,OUT013,1987,High,Tier 3,Supermarket Type1,3533.4006
2107,FDB17,13.15,Low Fat,0.036641589,Frozen Foods,180.7976,OUT013,1987,High,Tier 3,Supermarket Type1,6157.3184
2118,FDC03,8.575,Regular,0.07178670599999999,Dairy,193.3794,OUT013,1987,High,Tier 3,Supermarket Type1,780.3176
2126,FDQ10,12.85,Low Fat,0.03315162,Snack Foods,170.6422,OUT013,1987,High,Tier 3,Supermarket Type1,2931.5174
2138,FDR49,8.71,Low Fat,0.0,Canned,46.5376,OUT013,1987,High,Tier 3,Supermarket Type1,575.2512
2144,NCM30,19.1,LF,0.067239404,Household,39.6796,OUT013,1987,High,Tier 3,Supermarket Type1,660.4736
2176,FDP38,10.1,Low Fat,0.032075379,Canned,50.9008,OUT013,1987,High,Tier 3,Supermarket Type1,354.2056
2178,FDO23,17.85,Low Fat,0.146305498,Breads,94.1436,OUT013,1987,High,Tier 3,Supermarket Type1,1607.2412
2179,NCE54,20.7,Low Fat,0.026877471,Household,74.6354,OUT013,1987,High,Tier 3,Supermarket Type1,1053.2956
2185,FDL24,10.3,Regular,0.024875871,Baking Goods,173.0422,OUT013,1987,High,Tier 3,Supermarket Type1,2069.3064
2187,FDX56,17.1,Regular,0.073997843,Fruits and Vegetables,207.0638,OUT013,1987,High,Tier 3,Supermarket Type1,4969.5312
2191,FDF09,6.215,Low Fat,0.012138795,Fruits and Vegetables,39.2848,OUT013,1987,High,Tier 3,Supermarket Type1,521.9872
2224,FDW44,9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,OUT013,1987,High,Tier 3,Supermarket Type1,1022.6688
2225,DRE48,8.43,Low Fat,0.017311312,Soft Drinks,197.8768,OUT013,1987,High,Tier 3,Supermarket Type1,3744.4592
2228,FDQ19,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,1987,High,Tier 3,Supermarket Type1,969.4048
2230,FDE17,20.1,Regular,0.054410179,Frozen Foods,151.3366,OUT013,1987,High,Tier 3,Supermarket Type1,2720.4588
2244,FDZ27,7.935,LF,0.017141985,Dairy,50.035,OUT013,1987,High,Tier 3,Supermarket Type1,149.805
2263,FDJ09,15.0,Low Fat,0.058346234000000004,Snack Foods,44.0744,OUT013,1987,High,Tier 3,Supermarket Type1,633.8416
2268,FDE32,20.7,Low Fat,0.048718334,Fruits and Vegetables,38.7506,OUT013,1987,High,Tier 3,Supermarket Type1,227.7036
2270,FDS37,7.655,Low Fat,0.031918284,Canned,117.7492,OUT013,1987,High,Tier 3,Supermarket Type1,695.0952
2278,FDC08,19.0,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,1987,High,Tier 3,Supermarket Type1,3169.208
2284,FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,1987,High,Tier 3,Supermarket Type1,934.7832
2316,NCI30,20.25,Low Fat,0.058886477,Household,245.546,OUT013,1987,High,Tier 3,Supermarket Type1,1724.422
2329,FDX60,14.35,Low Fat,0.080527065,Baking Goods,79.296,OUT013,1987,High,Tier 3,Supermarket Type1,719.064
2344,DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,1987,High,Tier 3,Supermarket Type1,1095.241
2346,FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,1987,High,Tier 3,Supermarket Type1,1295.6468
2358,FDU36,6.15,Low Fat,0.046232445,Baking Goods,99.4384,OUT013,1987,High,Tier 3,Supermarket Type1,1379.5376
2367,FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,1987,High,Tier 3,Supermarket Type1,1948.1308
2370,NCA06,20.5,Low Fat,0.14316437099999998,Household,34.919000000000004,OUT013,1987,High,Tier 3,Supermarket Type1,73.238
2371,FDE04,19.75,Regular,0.018008071,Frozen Foods,180.46599999999998,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554
2376,FDP60,17.35,Low Fat,0.0,Baking Goods,101.9016,OUT013,1987,High,Tier 3,Supermarket Type1,1821.6288
2392,FDC52,11.15,Regular,0.00827301,Dairy,150.4708,OUT013,1987,High,Tier 3,Supermarket Type1,1956.1204
2418,FDG56,13.3,Regular,0.0713931,Fruits and Vegetables,61.0536,OUT013,1987,High,Tier 3,Supermarket Type1,1592.5936
2419,NCB18,19.6,Low Fat,0.041256807,Household,88.8514,OUT013,1987,High,Tier 3,Supermarket Type1,2125.2336
2422,NCV41,14.35,Low Fat,0.017024598000000002,Health and Hygiene,109.8228,OUT013,1987,High,Tier 3,Supermarket Type1,2099.9332
2426,NCP53,14.75,Low Fat,0.032862976,Health and Hygiene,238.6906,OUT013,1987,High,Tier 3,Supermarket Type1,4278.4308
2428,NCZ30,6.59,Low Fat,0.026163192000000002,Household,121.5098,OUT013,1987,High,Tier 3,Supermarket Type1,602.549
2434,FDI56,7.325,Low Fat,0.09330766800000001,Fruits and Vegetables,92.7146,OUT013,1987,High,Tier 3,Supermarket Type1,2006.7212
2438,FDI10,8.51,reg,0.07833908099999999,Snack Foods,172.9422,OUT013,1987,High,Tier 3,Supermarket Type1,1379.5376
2443,NCB06,17.6,Low Fat,0.08226356,Health and Hygiene,160.49200000000002,OUT013,1987,High,Tier 3,Supermarket Type1,1278.336
2464,FDT25,7.5,Low Fat,0.050708743,Canned,123.4072,OUT013,1987,High,Tier 3,Supermarket Type1,3185.1872
2467,FDM36,11.65,Regular,0.058681957,Baking Goods,170.4422,OUT013,1987,High,Tier 3,Supermarket Type1,517.3266
2494,FDN31,11.5,Low Fat,0.072820885,Fruits and Vegetables,191.253,OUT013,1987,High,Tier 3,Supermarket Type1,3036.048
2515,FDZ45,14.1,Low Fat,0.06682033,Snack Foods,198.9084,OUT013,1987,High,Tier 3,Supermarket Type1,4761.8016
2523,FDK21,7.905,Low Fat,0.010003986999999999,Snack Foods,250.7408,OUT013,1987,High,Tier 3,Supermarket Type1,5757.8384
2540,FDD45,8.615,low fat,0.116152226,Fruits and Vegetables,94.1436,OUT013,1987,High,Tier 3,Supermarket Type1,1512.6976
2551,NCU17,5.32,Low Fat,0.0,Health and Hygiene,101.7674,OUT013,1987,High,Tier 3,Supermarket Type1,1120.5414
2559,FDD10,20.6,Regular,0.045982389000000005,Snack Foods,177.0344,OUT013,1987,High,Tier 3,Supermarket Type1,535.3032
2560,DRQ35,9.3,Low Fat,0.042256257,Hard Drinks,124.4388,OUT013,1987,High,Tier 3,Supermarket Type1,1609.9044
2612,NCC07,19.6,Low Fat,0.023931217,Household,103.1964,OUT013,1987,High,Tier 3,Supermarket Type1,736.3748
2628,FDU23,12.15,Low Fat,0.021705417,Breads,163.5184,OUT013,1987,High,Tier 3,Supermarket Type1,3137.2496
2630,FDW26,11.8,Regular,0.106968096,Dairy,221.6772,OUT013,1987,High,Tier 3,Supermarket Type1,3113.2808
2647,FDY47,8.6,Regular,0.05443912,Breads,128.83100000000002,OUT013,1987,High,Tier 3,Supermarket Type1,1038.6480000000001
2651,FDW43,20.1,Regular,0.022406575,Fruits and Vegetables,225.9036,OUT013,1987,High,Tier 3,Supermarket Type1,3643.2576
2655,FDP19,11.5,Low Fat,0.0,Fruits and Vegetables,129.3652,OUT013,1987,High,Tier 3,Supermarket Type1,2066.6432
2662,NCC43,7.39,low fat,0.09270568300000001,Household,251.9066,OUT013,1987,High,Tier 3,Supermarket Type1,4267.1122
2673,FDW60,5.44,Regular,0.017047751,Baking Goods,174.637,OUT013,1987,High,Tier 3,Supermarket Type1,2999.429
2676,DRN47,12.1,Low Fat,0.016812745,Hard Drinks,180.666,OUT013,1987,High,Tier 3,Supermarket Type1,4134.6179999999995
2677,FDU13,8.355,Low Fat,0.0,Canned,145.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3384.2614
2679,NCQ18,15.75,Low Fat,0.13496039699999998,Household,101.37,OUT013,1987,High,Tier 3,Supermarket Type1,2097.27
2680,FDV25,5.905,low fat,0.045614252,Canned,221.5456,OUT013,1987,High,Tier 3,Supermarket Type1,6852.4136
2684,FDS49,9.0,Low Fat,0.07927948900000001,Canned,77.2644,OUT013,1987,High,Tier 3,Supermarket Type1,1335.5948
2690,NCY17,18.2,Low Fat,0.162960415,Health and Hygiene,43.5086,OUT013,1987,High,Tier 3,Supermarket Type1,1070.6064
2699,DRE60,9.395,Low Fat,0.159201868,Soft Drinks,226.072,OUT013,1987,High,Tier 3,Supermarket Type1,3621.952
2701,NCS18,12.65,Low Fat,0.042175992,Household,106.4938,OUT013,1987,High,Tier 3,Supermarket Type1,2465.4574
2704,FDC09,15.5,Regular,0.026280116,Fruits and Vegetables,102.3332,OUT013,1987,High,Tier 3,Supermarket Type1,922.7988
2738,FDV03,17.6,Low Fat,0.058042925999999995,Meat,154.6314,OUT013,1987,High,Tier 3,Supermarket Type1,1861.5768
2746,FDY24,4.88,Regular,0.133382115,Baking Goods,55.0298,OUT013,1987,High,Tier 3,Supermarket Type1,647.1576
2747,FDZ37,8.1,Regular,0.0,Canned,88.5198,OUT013,1987,High,Tier 3,Supermarket Type1,261.6594
2751,FDT24,12.35,Regular,0.185704641,Baking Goods,77.1328,OUT013,1987,High,Tier 3,Supermarket Type1,2239.7512
2756,FDV16,7.75,Regular,0.08286168599999999,Frozen Foods,32.6558,OUT013,1987,High,Tier 3,Supermarket Type1,679.1160000000001
2777,NCR05,10.1,Low Fat,0.054585372,Health and Hygiene,196.5084,OUT013,1987,High,Tier 3,Supermarket Type1,595.2252
2790,NCD18,16.0,Low Fat,0.072608647,Household,228.3668,OUT013,1987,High,Tier 3,Supermarket Type1,5298.4364
2802,FDC02,21.35,Low Fat,0.068765205,Canned,260.4278,OUT013,1987,High,Tier 3,Supermarket Type1,3644.5892
2807,NCF43,8.51,Low Fat,0.05190268,Household,142.247,OUT013,1987,High,Tier 3,Supermarket Type1,2862.94
2812,FDR60,14.3,Low Fat,0.13030659,Baking Goods,75.7328,OUT013,1987,High,Tier 3,Supermarket Type1,617.8624
2826,FDW31,11.35,Regular,0.043122189000000005,Fruits and Vegetables,197.9742,OUT013,1987,High,Tier 3,Supermarket Type1,995.3710000000001
2847,FDA40,16.0,Regular,0.099188598,Frozen Foods,88.9856,OUT013,1987,High,Tier 3,Supermarket Type1,1669.8264
2851,FDI58,7.64,Regular,0.070645636,Snack Foods,91.212,OUT013,1987,High,Tier 3,Supermarket Type1,466.06
2852,FDB33,17.75,Low Fat,0.014568036000000001,Fruits and Vegetables,158.1262,OUT013,1987,High,Tier 3,Supermarket Type1,4137.2812
2861,FDK40,7.035,Low Fat,0.0,Frozen Foods,262.691,OUT013,1987,High,Tier 3,Supermarket Type1,6048.793000000001
2869,FDT55,13.6,Regular,0.043618827,Fruits and Vegetables,156.7946,OUT013,1987,High,Tier 3,Supermarket Type1,2840.3028
2871,FDP07,18.2,Low Fat,0.08982696,Fruits and Vegetables,197.111,OUT013,1987,High,Tier 3,Supermarket Type1,589.2330000000001
2880,FDW52,14.0,Regular,0.037491314,Frozen Foods,164.2526,OUT013,1987,High,Tier 3,Supermarket Type1,1808.9786
2898,NCJ30,5.82,Low Fat,0.0,Household,169.37900000000002,OUT013,1987,High,Tier 3,Supermarket Type1,2376.906
2899,NCI42,18.75,Low Fat,0.01035692,Household,208.3954,OUT013,1987,High,Tier 3,Supermarket Type1,2709.1402
2909,FDA44,19.7,Low Fat,0.053178425,Fruits and Vegetables,55.993,OUT013,1987,High,Tier 3,Supermarket Type1,905.488
2923,DRE49,20.75,Low Fat,0.021232317999999997,Soft Drinks,151.1024,OUT013,1987,High,Tier 3,Supermarket Type1,2428.8384
2937,FDV44,8.365,Regular,0.039811272,Fruits and Vegetables,191.3188,OUT013,1987,High,Tier 3,Supermarket Type1,2285.0256
2954,FDV40,17.35,Low Fat,0.014679558,Frozen Foods,73.6038,OUT013,1987,High,Tier 3,Supermarket Type1,739.038
2969,FDS07,12.35,Low Fat,0.099674817,Fruits and Vegetables,112.2518,OUT013,1987,High,Tier 3,Supermarket Type1,1366.2216
2971,FDO31,6.76,reg,0.028958563,Fruits and Vegetables,78.396,OUT013,1987,High,Tier 3,Supermarket Type1,1757.7120000000002
2975,FDO21,11.6,Regular,0.009754895999999999,Snack Foods,223.0404,OUT013,1987,High,Tier 3,Supermarket Type1,2025.3636
2989,FDH58,12.3,Low Fat,0.036908933,Snack Foods,115.9834,OUT013,1987,High,Tier 3,Supermarket Type1,2073.3012
3021,FDX57,17.25,Regular,0.0,Snack Foods,95.2068,OUT013,1987,High,Tier 3,Supermarket Type1,2721.7904
3032,FDR55,12.15,Regular,0.131973625,Fruits and Vegetables,187.9872,OUT013,1987,High,Tier 3,Supermarket Type1,2458.1336
3059,FDK14,6.98,LF,0.041071581,Canned,82.5934,OUT013,1987,High,Tier 3,Supermarket Type1,1310.2944
3071,FDQ40,11.1,Regular,0.035997543,Frozen Foods,176.9712,OUT013,1987,High,Tier 3,Supermarket Type1,3691.1952
3079,DRH11,5.98,Low Fat,0.075495088,Hard Drinks,55.3614,OUT013,1987,High,Tier 3,Supermarket Type1,497.3526
3087,DRK23,8.395,Low Fat,0.07191675,Hard Drinks,254.804,OUT013,1987,High,Tier 3,Supermarket Type1,7843.124
3090,FDO37,8.06,Low Fat,0.021358889,Breakfast,232.3326,OUT013,1987,High,Tier 3,Supermarket Type1,2541.3586
3117,FDS59,14.8,Regular,0.043856919,Breads,109.057,OUT013,1987,High,Tier 3,Supermarket Type1,2746.425
3123,FDX50,20.1,Low Fat,0.074565098,Dairy,111.3228,OUT013,1987,High,Tier 3,Supermarket Type1,663.1368
3130,FDY37,17.0,Regular,0.026546765,Canned,142.14700000000002,OUT013,1987,High,Tier 3,Supermarket Type1,2147.205
3149,FDW08,12.1,Low Fat,0.14825809,Fruits and Vegetables,108.428,OUT013,1987,High,Tier 3,Supermarket Type1,1278.336
3156,NCH43,8.42,Low Fat,0.070510189,Household,214.4192,OUT013,1987,High,Tier 3,Supermarket Type1,1725.7536
3161,DRB25,12.3,Low Fat,0.069401919,Soft Drinks,107.9938,OUT013,1987,High,Tier 3,Supermarket Type1,2036.6822
3162,FDU15,13.65,Regular,0.026579951,Meat,34.7532,OUT013,1987,High,Tier 3,Supermarket Type1,683.1108
3166,FDB47,8.8,Low Fat,0.071369947,Snack Foods,209.1612,OUT013,1987,High,Tier 3,Supermarket Type1,2090.612
3174,FDB02,9.695,Regular,0.029140008,Canned,176.33700000000002,OUT013,1987,High,Tier 3,Supermarket Type1,3528.74
3182,FDV14,19.85,Low Fat,0.044460448,Dairy,88.7856,OUT013,1987,High,Tier 3,Supermarket Type1,1142.5128
3184,DRP47,15.75,Low Fat,0.14048631,Hard Drinks,252.7382,OUT013,1987,High,Tier 3,Supermarket Type1,3280.3966
3187,FDS27,10.195,Regular,0.012447775,Meat,197.611,OUT013,1987,High,Tier 3,Supermarket Type1,2553.343
3190,FDL33,7.235,Low Fat,0.099879337,Snack Foods,195.1452,OUT013,1987,High,Tier 3,Supermarket Type1,1761.7068
3201,FDK56,9.695,Low Fat,0.12988983099999998,Fruits and Vegetables,185.3898,OUT013,1987,High,Tier 3,Supermarket Type1,3554.7062
3207,FDP46,15.35,Low Fat,0.074553522,Snack Foods,91.883,OUT013,1987,High,Tier 3,Supermarket Type1,2606.607
3214,FDR40,9.1,Regular,0.008027701,Frozen Foods,81.1618,OUT013,1987,High,Tier 3,Supermarket Type1,2255.7304
3222,FDK41,14.3,Low Fat,0.127435585,Frozen Foods,86.8224,OUT013,1987,High,Tier 3,Supermarket Type1,852.2239999999999
3226,FDU51,20.2,Regular,0.09643335900000001,Meat,178.5028,OUT013,1987,High,Tier 3,Supermarket Type1,4604.6728
3228,FDD38,16.75,Regular,0.008184911999999999,Canned,101.2674,OUT013,1987,High,Tier 3,Supermarket Type1,1528.011
3244,NCZ05,8.485,Low Fat,0.058083830999999995,Health and Hygiene,103.199,OUT013,1987,High,Tier 3,Supermarket Type1,722.393
3246,FDF47,20.85,Low Fat,0.09753699800000001,Starchy Foods,225.3746,OUT013,1987,High,Tier 3,Supermarket Type1,3365.619
3250,FDX38,10.5,Regular,0.048166900000000006,Dairy,48.8376,OUT013,1987,High,Tier 3,Supermarket Type1,671.1264
3253,NCK29,5.615,Low Fat,0.12566436,Health and Hygiene,123.473,OUT013,1987,High,Tier 3,Supermarket Type1,1231.73
3265,FDT57,15.2,Low Fat,0.019018943,Snack Foods,238.7248,OUT013,1987,High,Tier 3,Supermarket Type1,1659.1736
3275,NCD42,16.5,Low Fat,0.012627329,Health and Hygiene,38.7506,OUT013,1987,High,Tier 3,Supermarket Type1,759.012
3282,DRH37,17.6,Low Fat,0.041581725,Soft Drinks,163.3526,OUT013,1987,High,Tier 3,Supermarket Type1,3453.5046
3305,FDE47,14.15,low fat,0.037877202,Starchy Foods,124.0046,OUT013,1987,High,Tier 3,Supermarket Type1,1618.5598
3307,DRI01,7.97,Low Fat,0.034424277999999996,Soft Drinks,171.8422,OUT013,1987,High,Tier 3,Supermarket Type1,2069.3064
3313,FDS56,5.785,Regular,0.038724612,Fruits and Vegetables,263.9252,OUT013,1987,High,Tier 3,Supermarket Type1,6033.4796
3316,FDO44,12.6,Low Fat,0.087380432,Fruits and Vegetables,109.7228,OUT013,1987,High,Tier 3,Supermarket Type1,1547.3192
3326,FDX58,13.15,Low Fat,0.043727260999999996,Snack Foods,182.595,OUT013,1987,High,Tier 3,Supermarket Type1,3478.805
3328,FDL13,13.85,Regular,0.05627170099999999,Breakfast,232.23,OUT013,1987,High,Tier 3,Supermarket Type1,1398.18
3331,FDH40,11.6,Regular,0.078863888,Frozen Foods,83.2276,OUT013,1987,High,Tier 3,Supermarket Type1,1543.3244
3334,NCQ42,20.35,Low Fat,0.039235527,Household,127.2678,OUT013,1987,High,Tier 3,Supermarket Type1,1017.3424
3339,DRD13,15.0,Low Fat,0.049038621,Soft Drinks,65.4168,OUT013,1987,High,Tier 3,Supermarket Type1,1661.8368
3360,FDU32,8.785,Low Fat,0.0,Fruits and Vegetables,120.5414,OUT013,1987,High,Tier 3,Supermarket Type1,1583.9382
3367,FDT10,16.7,reg,0.061992874,Snack Foods,60.9562,OUT013,1987,High,Tier 3,Supermarket Type1,355.5372
3396,NCK06,5.03,Low Fat,0.008639333,Household,122.2756,OUT013,1987,High,Tier 3,Supermarket Type1,2059.9852
3452,NCS53,14.5,Low Fat,0.08970347599999999,Health and Hygiene,158.3604,OUT013,1987,High,Tier 3,Supermarket Type1,1109.2228
3454,FDD14,20.7,Low Fat,0.169667145,Canned,183.5266,OUT013,1987,High,Tier 3,Supermarket Type1,4426.2384
3464,FDA58,9.395,Low Fat,0.10366489699999999,Snack Foods,233.6932,OUT013,1987,High,Tier 3,Supermarket Type1,1414.1592
3471,NCH29,5.51,Low Fat,0.034445116,Health and Hygiene,95.8726,OUT013,1987,High,Tier 3,Supermarket Type1,2153.1972
3473,NCN30,16.35,Low Fat,0.016979063,Household,97.441,OUT013,1987,High,Tier 3,Supermarket Type1,772.328
3475,FDN58,13.8,Regular,0.056825065,Snack Foods,230.9984,OUT013,1987,High,Tier 3,Supermarket Type1,4633.968
3479,FDA13,15.85,Low Fat,0.078489577,Canned,39.9506,OUT013,1987,High,Tier 3,Supermarket Type1,645.1602
3481,NCF31,9.13,Low Fat,0.051804277999999995,Household,150.2024,OUT013,1987,High,Tier 3,Supermarket Type1,1821.6288
3487,FDL40,17.7,Low Fat,0.011603492,Frozen Foods,97.741,OUT013,1987,High,Tier 3,Supermarket Type1,1158.492
3508,NCC54,17.75,Low Fat,0.09762961099999999,Health and Hygiene,240.4196,OUT013,1987,High,Tier 3,Supermarket Type1,4579.3724
3513,FDD35,12.15,LF,0.025842905,Starchy Foods,119.844,OUT013,1987,High,Tier 3,Supermarket Type1,599.22
3528,FDY16,18.35,Regular,0.092150005,Frozen Foods,184.8266,OUT013,1987,High,Tier 3,Supermarket Type1,3872.9586
3542,NCV53,8.27,Low Fat,0.018797945,Health and Hygiene,241.28799999999998,OUT013,1987,High,Tier 3,Supermarket Type1,5512.8240000000005
3544,NCJ54,9.895,Low Fat,0.060017127999999996,Household,230.8642,OUT013,1987,High,Tier 3,Supermarket Type1,4414.9198
3562,NCM54,17.7,Low Fat,0.05089667,Household,125.5678,OUT013,1987,High,Tier 3,Supermarket Type1,1398.8458
3571,DRB01,7.39,Low Fat,0.08217094700000001,Soft Drinks,190.953,OUT013,1987,High,Tier 3,Supermarket Type1,2466.7889999999998
3574,FDZ25,15.7,Regular,0.027594063999999998,Canned,171.179,OUT013,1987,High,Tier 3,Supermarket Type1,1867.569
3591,FDX04,19.6,Regular,0.041536962000000004,Frozen Foods,46.0376,OUT013,1987,High,Tier 3,Supermarket Type1,527.3136
3596,FDP37,15.6,Low Fat,0.14298686300000002,Breakfast,130.3994,OUT013,1987,High,Tier 3,Supermarket Type1,2826.9868
3604,FDO19,17.7,Regular,0.016582833,Fruits and Vegetables,50.5034,OUT013,1987,High,Tier 3,Supermarket Type1,1458.102
3605,FDP08,20.5,Regular,0.112316501,Fruits and Vegetables,193.9478,OUT013,1987,High,Tier 3,Supermarket Type1,4456.1994
3606,FDX19,19.1,Low Fat,0.096653315,Fruits and Vegetables,235.1958,OUT013,1987,High,Tier 3,Supermarket Type1,4673.916
3612,NCY42,6.38,Low Fat,0.015149955,Household,144.047,OUT013,1987,High,Tier 3,Supermarket Type1,3149.2340000000004
3615,FDL28,10.0,Regular,0.06312198200000001,Frozen Foods,231.7668,OUT013,1987,High,Tier 3,Supermarket Type1,460.7336
3617,FDE44,14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304
3642,FDK33,17.85,Low Fat,0.0112259,Snack Foods,211.956,OUT013,1987,High,Tier 3,Supermarket Type1,4474.1759999999995
3650,FDR11,10.5,Regular,0.142419608,Breads,161.1578,OUT013,1987,High,Tier 3,Supermarket Type1,1765.0358
3657,NCG30,20.2,Low Fat,0.11222774699999999,Household,123.5046,OUT013,1987,High,Tier 3,Supermarket Type1,2739.1012
3673,FDM25,10.695,Regular,0.060615254,Breakfast,174.0712,OUT013,1987,High,Tier 3,Supermarket Type1,2460.7968
3684,FDV38,19.25,Low Fat,0.10168915099999999,Dairy,54.6956,OUT013,1987,High,Tier 3,Supermarket Type1,163.7868
3685,NCV06,11.3,Low Fat,0.066625843,Household,194.2478,OUT013,1987,High,Tier 3,Supermarket Type1,2712.4692
3688,NCY53,20.0,Low Fat,0.0,Health and Hygiene,110.2544,OUT013,1987,High,Tier 3,Supermarket Type1,1454.1072
3694,FDB51,6.92,Low Fat,0.038422076,Dairy,62.5852,OUT013,1987,High,Tier 3,Supermarket Type1,438.0964
3708,FDC44,15.6,Low Fat,0.17245325399999997,Fruits and Vegetables,115.1518,OUT013,1987,High,Tier 3,Supermarket Type1,683.1108
3711,FDK08,9.195,Regular,0.12220294599999999,Fruits and Vegetables,100.1016,OUT013,1987,High,Tier 3,Supermarket Type1,1619.2256
3714,FDS13,6.465,Low Fat,0.124402507,Canned,266.1884,OUT013,1987,High,Tier 3,Supermarket Type1,5299.768
3717,FDV26,20.25,Regular,0.076097073,Dairy,193.5794,OUT013,1987,High,Tier 3,Supermarket Type1,1950.7939999999999
3718,FDJ22,18.75,low fat,0.052766297000000004,Snack Foods,189.7504,OUT013,1987,High,Tier 3,Supermarket Type1,2492.7552
3763,NCW53,18.35,Low Fat,0.0304697,Health and Hygiene,191.3162,OUT013,1987,High,Tier 3,Supermarket Type1,1346.9134
