date,symbol,open,high,low,close,Volume BTC,Volume USDT
13/11/2021 7:00,BTC/USDT,63844.16,64123,63700.92,64029.99,781.9308,49938661.79
13/11/2021 6:00,BTC/USDT,63597.54,63866.76,63581.34,63844.16,686.09782,43727422.12
13/11/2021 5:00,BTC/USDT,63704.66,63846.93,63510,63597.54,640.36123,40766960.92
13/11/2021 4:00,BTC/USDT,63773.93,63922.99,63555,63704.67,694.29456,44254626.41
13/11/2021 3:00,BTC/USDT,63702.78,63880,63600,63773.94,659.86764,42066279.16
13/11/2021 2:00,BTC/USDT,63846.57,64017.32,63576.1,63702.78,838.44027,53515265.3
13/11/2021 1:00,BTC/USDT,64348.7,64412.94,63806.82,63846.58,942.5714,60445659.99
13/11/2021 0:00,BTC/USDT,64122.22,64455,64115.41,64348.69,846.03331,54426307.51
12/11/2021 23:00,BTC/USDT,63914.34,64367.72,63822.11,64122.23,884.66354,56685042.21
12/11/2021 22:00,BTC/USDT,64070.56,64195.98,63704.8,63914.33,764.18064,48895674.15
12/11/2021 21:00,BTC/USDT,64119.43,64502.79,63948.74,64070.56,1146.10277,73604997.25
12/11/2021 20:00,BTC/USDT,63845,64890,63833.49,64119.43,1797.41506,115290969.1
12/11/2021 19:00,BTC/USDT,63872.36,63906.01,63539.41,63845.01,951.51556,60661549.23
12/11/2021 18:00,BTC/USDT,63578,64089.99,63520.79,63872.36,1929.35803,123239957.7
12/11/2021 17:00,BTC/USDT,63082.75,63614.39,62909.31,63578,1940.49034,122740937.2
12/11/2021 16:00,BTC/USDT,63155.95,63361.12,62278,63082.75,4881.12046,306411957.3
12/11/2021 15:00,BTC/USDT,63467.18,63568,62900,63155.94,3315.88975,209516801.7
12/11/2021 14:00,BTC/USDT,63980.26,64200,63453.38,63467.18,2802.01504,178809078.7
12/11/2021 13:00,BTC/USDT,63814.03,64071.43,63244.24,63982.09,2044.13416,130096270
12/11/2021 12:00,BTC/USDT,63753.19,64199,63333.33,63814.04,2203.47537,140619815
12/11/2021 11:00,BTC/USDT,63651.67,64039.05,63501,63753.19,1637.27889,104388974.2
12/11/2021 10:00,BTC/USDT,63801.48,64212.98,63522.28,63651.68,2489.62998,158919454.1
12/11/2021 9:00,BTC/USDT,64890.63,64897.13,63622.28,63801.48,4005.81423,256923696.5
12/11/2021 8:00,BTC/USDT,64488.11,64957.97,64200,64890.64,1650.38641,106714132.4
12/11/2021 7:00,BTC/USDT,64502.43,64637.15,64202.68,64488.12,1415.95519,91200775.24
12/11/2021 6:00,BTC/USDT,64676.39,64840.44,64444,64502.41,898.39786,58092954.01
12/11/2021 5:00,BTC/USDT,64979,65018.54,64664.21,64676.39,712.61516,46188451.38
12/11/2021 4:00,BTC/USDT,64826.63,65075.79,64698.52,64978.99,1035.19464,67150639.33
12/11/2021 3:00,BTC/USDT,65010.42,65061.6,64696.5,64826.63,1149.36438,74554971.92
12/11/2021 2:00,BTC/USDT,65103.56,65450.7,64920.08,65010.42,1200.26704,78229717.22
12/11/2021 1:00,BTC/USDT,64808.14,65365.97,64052,65103.56,2384.12655,154306923
12/11/2021 0:00,BTC/USDT,64774.25,64946.78,64605.51,64808.14,1250.71711,81042808.76
11/11/2021 23:00,BTC/USDT,65160.27,65183.53,64774.04,64774.26,736.28787,47852520.47
11/11/2021 22:00,BTC/USDT,65036.07,65309.13,64863.52,65160.28,774.22644,50427046.73
11/11/2021 21:00,BTC/USDT,64796.1,65091.75,64722.18,65036.07,679.84283,44126072.4
11/11/2021 20:00,BTC/USDT,65119.99,65215.27,64628.39,64796.1,865.27187,56224384.56
11/11/2021 19:00,BTC/USDT,64746,65219.59,64722.22,65119.99,794.67449,51663882.54
11/11/2021 18:00,BTC/USDT,64925.32,65018.15,64573.99,64746,1048.90046,67950631.09
11/11/2021 17:00,BTC/USDT,65034.29,65249,64860,64925.32,1243.52611,80910434.29
11/11/2021 16:00,BTC/USDT,64799.59,65230.41,64715.86,65034.3,1613.37376,104780778
11/11/2021 15:00,BTC/USDT,65156.67,65350.22,64672.96,64799.6,1751.21762,113773971.6
11/11/2021 14:00,BTC/USDT,64747.72,65474.47,64402.49,65150.19,2455.05708,159361488.7
11/11/2021 13:00,BTC/USDT,64998.05,65150,64630.9,64747.73,1496.94561,97073644.04
11/11/2021 12:00,BTC/USDT,65255.87,65342.15,64651.92,64998.06,1798.15304,116676562.5
11/11/2021 11:00,BTC/USDT,65242.66,65349.57,64939.99,65255.88,1430.19948,93194603.34
11/11/2021 10:00,BTC/USDT,65378,65400,65079.8,65242.67,1216.09598,79338735.8
11/11/2021 9:00,BTC/USDT,65365.58,65600.07,65016.94,65378,1754.67775,114687210.9
11/11/2021 8:00,BTC/USDT,65228.41,65450,64550.55,65365.58,2947.06776,191339738.8
11/11/2021 7:00,BTC/USDT,64819.73,65414.94,64782.57,65228.4,1771.01686,115323033.6
11/11/2021 6:00,BTC/USDT,64677.76,64988.75,64492.35,64819.72,1231.06109,79710822.39
11/11/2021 5:00,BTC/USDT,64608.23,64900,64550,64677.77,1175.0849,76036632.67
11/11/2021 4:00,BTC/USDT,64746.17,64796,64383.46,64608.24,1204.14428,77748016.42
11/11/2021 3:00,BTC/USDT,64521.98,64896.55,64300,64746.18,1965.97349,127026338.3
11/11/2021 2:00,BTC/USDT,64739.9,64739.91,64100,64521.98,1617.16892,104116021.3
11/11/2021 1:00,BTC/USDT,64941.29,65062.79,64278.54,64739.9,2503.32594,161832001.4
11/11/2021 0:00,BTC/USDT,64882.42,65006.31,64157.35,64941.3,3164.68695,204362761.9
10/11/2021 23:00,BTC/USDT,65126.14,65130.65,64255.81,64882.43,2353.81509,152289141.9
10/11/2021 22:00,BTC/USDT,64251.19,65284.58,63800,65126.15,3282.92598,212110679.1
10/11/2021 21:00,BTC/USDT,65840.26,66200.01,62822.9,64251.23,11892.23478,769150261.3
10/11/2021 20:00,BTC/USDT,66650.98,67047.27,64885.98,65840.26,8166.89939,540326482.8
10/11/2021 19:00,BTC/USDT,67790.44,68013.64,66542.85,66650.99,2960.30553,199060031.7
10/11/2021 18:00,BTC/USDT,68635.12,68646.65,67553.99,67792.81,2813.96287,191478418.4
10/11/2021 17:00,BTC/USDT,68524.7,68775.51,68451.19,68633.69,1866.42621,128017274.1
10/11/2021 16:00,BTC/USDT,68349.42,68775.07,68343.81,68524.69,2798.59629,191874138
10/11/2021 15:00,BTC/USDT,68382.7,68500,68163.65,68348.63,2227.80843,152288640.7
10/11/2021 14:00,BTC/USDT,67983.45,69000,67879.79,68382.69,5399.440776,369466086.9
10/11/2021 13:00,BTC/USDT,66396.98,68000,65888,67983.45,4830.09625,323913338.6
10/11/2021 12:00,BTC/USDT,66546.81,66961.32,66250,66396.98,1791.08759,119242504.8
10/11/2021 11:00,BTC/USDT,66779.69,66904.6,66535.01,66546.8,1351.30629,90189510.04
10/11/2021 10:00,BTC/USDT,66684.98,67099,66645.18,66779.7,1238.83615,82845354.22
10/11/2021 9:00,BTC/USDT,66612.15,66846.9,66546.94,66684.98,961.98373,64149745.85
10/11/2021 8:00,BTC/USDT,66426.42,66857.03,66357,66612.15,1250.31052,83304142.63
10/11/2021 7:00,BTC/USDT,66518.23,66750.11,66299.29,66426.43,1364.88473,90817419.21
10/11/2021 6:00,BTC/USDT,66342.74,66625.99,66233,66518.23,1279.67927,85023597.1
10/11/2021 5:00,BTC/USDT,66641.16,66653.54,66286.7,66342.74,919.30055,61084599.76
10/11/2021 4:00,BTC/USDT,66487.23,66672.78,66255.55,66641.17,1200.9286,79822376.09
10/11/2021 3:00,BTC/USDT,66815.32,66815.32,66355.05,66487.23,1715.13347,114067076.6
10/11/2021 2:00,BTC/USDT,67018.37,67185.62,66787.7,66815.32,804.25344,53875261.3
10/11/2021 1:00,BTC/USDT,66996.81,67300,66853.27,67018.36,870.28293,58388965.05
10/11/2021 0:00,BTC/USDT,66947.67,67378.7,66763.56,66996.82,1831.00518,122790706.7
09/11/2021 23:00,BTC/USDT,67292.72,67436.94,66736.23,66947.66,971.3709,65202793.88
09/11/2021 22:00,BTC/USDT,67720.99,67738.09,66926.41,67292.72,1110.80358,74807624.59
09/11/2021 21:00,BTC/USDT,67349,67800.27,67251.83,67721,1596.26353,107717487.2
09/11/2021 20:00,BTC/USDT,66800.21,67349,66653,67348.99,1677.13325,112458408.9
09/11/2021 19:00,BTC/USDT,66520.38,66810.74,66307.23,66800.21,1213.54206,80750841.02
09/11/2021 18:00,BTC/USDT,66810.22,67238.39,66503.58,66520.37,1265.80085,84629881.03
09/11/2021 17:00,BTC/USDT,66692.99,66912.31,66222.4,66810.21,1642.42958,109376783.6
09/11/2021 16:00,BTC/USDT,66771.11,67006.61,66422.4,66693,2498.45731,166658005.7
09/11/2021 15:00,BTC/USDT,67343.6,67526.98,66610,66771.1,5028.03407,336842053.6
09/11/2021 14:00,BTC/USDT,68080.38,68080.38,67132.45,67333.53,2240.45301,151620093.9
09/11/2021 13:00,BTC/USDT,67550.01,68116.56,67533.2,68080.37,1466.71215,99409334.55
09/11/2021 12:00,BTC/USDT,67594.98,67731.86,67241.9,67550.01,1631.51231,110127961.5
09/11/2021 11:00,BTC/USDT,67823.45,67896.84,67300,67594.98,2376.00105,160545273.5
09/11/2021 10:00,BTC/USDT,68219.98,68238,67697.11,67823.45,1467.91115,99890765.21
09/11/2021 9:00,BTC/USDT,68068.24,68230.83,67850,68219.99,1303.77271,88681737.86
09/11/2021 8:00,BTC/USDT,67852.56,68108.99,67686.58,68068.24,1168.31768,79339651.12
09/11/2021 7:00,BTC/USDT,68018.48,68150,67627.14,67852.56,1310.20967,88965441.55
09/11/2021 6:00,BTC/USDT,68097.42,68184.09,67653.89,68018.47,1476.82143,100317964
09/11/2021 5:00,BTC/USDT,68249.31,68366.17,67782.18,68097.41,2195.20702,149380823.1
09/11/2021 4:00,BTC/USDT,68490,68520,68125,68249.32,2307.54228,157685720.5
09/11/2021 3:00,BTC/USDT,67613.98,68524.25,67511.55,68490,3397.217666,231168472
09/11/2021 2:00,BTC/USDT,67504.6,67815,67271.69,67613.98,1538.298532,103903952.8
09/11/2021 1:00,BTC/USDT,67603.3,67639.8,67310.28,67508.4,1373.63361,92671083.19
09/11/2021 0:00,BTC/USDT,67525.82,67732.33,67015.2,67603.3,2403.93267,162174807.8
08/11/2021 23:00,BTC/USDT,66510.87,67789,66351.65,67525.83,5072.145834,341397396.7
08/11/2021 22:00,BTC/USDT,66121.62,66550,66064.06,66510.88,1100.79852,73013942.55
08/11/2021 21:00,BTC/USDT,66036.88,66429.84,65939.85,66121.63,1339.11971,88718860.22
08/11/2021 20:00,BTC/USDT,65835.01,66168,65500,66036.89,2084.89237,137315811.2
08/11/2021 19:00,BTC/USDT,65913,66095.19,65821.01,65835.01,1050.32387,69272920.69
08/11/2021 18:00,BTC/USDT,65969.05,66000,65743.17,65913,859.3626,56617078.98
08/11/2021 17:00,BTC/USDT,65932.45,66198.99,65805.11,65969.04,1191.1592,78618302.35
08/11/2021 16:00,BTC/USDT,66382.01,66538.53,65858.17,65932.46,1938.26098,128229532.4
08/11/2021 15:00,BTC/USDT,65328.01,66524.43,65261.13,66379.41,2498.52297,164913223.5
08/11/2021 14:00,BTC/USDT,65377.49,65549,65122,65326.06,1761.00843,115119847.7
08/11/2021 13:00,BTC/USDT,65794.58,65949.98,65288,65377.49,1880.84963,123423687.8
08/11/2021 12:00,BTC/USDT,66037.21,66160,65725,65794.58,1325.33341,87327381.75
08/11/2021 11:00,BTC/USDT,66021.55,66084.32,65750,66037.21,1272.55595,83854373.34
08/11/2021 10:00,BTC/USDT,66069.69,66151.73,65702.43,66021.54,1726.25257,113808023.4
08/11/2021 9:00,BTC/USDT,66232,66423,65994.25,66069.7,2655.78944,175778728.2
08/11/2021 8:00,BTC/USDT,65941.88,66287.75,65600.01,66232,2786.06095,183483182.6
08/11/2021 7:00,BTC/USDT,65928.81,66342.58,65588.6,65941.89,2348.68744,154805942.1
08/11/2021 6:00,BTC/USDT,65451.73,66150.02,65367.88,65928.8,2816.80962,185560589
08/11/2021 5:00,BTC/USDT,65168.2,65615.41,65093.01,65451.74,1800.5553,117725544.7
08/11/2021 4:00,BTC/USDT,65200,65357,65050.77,65168.2,1314.57002,85742653.3
08/11/2021 3:00,BTC/USDT,65078.11,65235.28,64966.27,65199.99,1563.65354,101740549.8
08/11/2021 2:00,BTC/USDT,65077.27,65329.11,65042.75,65078.12,1607.63976,104797286.5
08/11/2021 1:00,BTC/USDT,64999.68,65639.08,64937.32,65077.27,4420.86652,288284176.1
08/11/2021 0:00,BTC/USDT,63273.58,65040.96,63273.58,64999.68,8026.87592,516167136.2
07/11/2021 23:00,BTC/USDT,62824.99,63286.35,62742.43,63273.59,1048.2605,66028530.65
07/11/2021 22:00,BTC/USDT,62834.62,63029.08,62764.02,62824.98,1032.75143,64963879.95
07/11/2021 21:00,BTC/USDT,62654,63099,62643.86,62834.63,1778.53981,111821811
07/11/2021 20:00,BTC/USDT,62265.57,62800,62159.29,62653.99,1312.43258,82022228.48
07/11/2021 19:00,BTC/USDT,62435.84,62497,62120.68,62265.57,645.76614,40258807.7
07/11/2021 18:00,BTC/USDT,62445.01,62499.44,62080.47,62435.84,1188.97648,74072560.54
07/11/2021 17:00,BTC/USDT,62042.05,62478,62023.99,62445.01,1179.80905,73408667.52
07/11/2021 16:00,BTC/USDT,61938,62268.66,61931.68,62042.04,1391.78727,86440592.4
07/11/2021 15:00,BTC/USDT,61781.47,61989.48,61700.77,61938.01,703.13599,43494800.01
07/11/2021 14:00,BTC/USDT,61842.94,62050,61777,61781.47,817.10017,50570859.78
07/11/2021 13:00,BTC/USDT,61768.15,62137,61700.01,61842.94,903.51397,55948602.63
07/11/2021 12:00,BTC/USDT,61911.41,62133.24,61650,61768.14,1032.53104,63922555.75
07/11/2021 11:00,BTC/USDT,61923.82,61950,61576.35,61911.4,931.58079,57538346.49
07/11/2021 10:00,BTC/USDT,61970.75,62350,61792.2,61923.83,1494.74578,92857662.06
07/11/2021 9:00,BTC/USDT,61685.41,62026.64,61468.48,61970.75,1116.52804,68928284.58
07/11/2021 8:00,BTC/USDT,61759.87,61834.1,61619,61685.41,696.05551,42947635.69
07/11/2021 7:00,BTC/USDT,61814.87,61930,61700.02,61759.87,629.58305,38919400.2
07/11/2021 6:00,BTC/USDT,61941.29,62070.57,61769.23,61814.88,618.04501,38276175.35
07/11/2021 5:00,BTC/USDT,62182.54,62193.23,61911.37,61941.28,645.95707,40071681.11
07/11/2021 4:00,BTC/USDT,62133.03,62292.31,62107.98,62182.54,850.9558,52926316.43
07/11/2021 3:00,BTC/USDT,61912.99,62185.12,61904.89,62133.04,634.65489,39370042.39
07/11/2021 2:00,BTC/USDT,61849.99,62135.49,61743.44,61912.99,871.35812,53933790.44
07/11/2021 1:00,BTC/USDT,61920.19,62328.06,61782.05,61849.99,2479.14366,153915764.3
07/11/2021 0:00,BTC/USDT,61470.62,61920.2,61322.78,61920.19,1512.47615,93105724.81
06/11/2021 23:00,BTC/USDT,61361.41,61470.93,61281,61470.61,568.24059,34872934.41
06/11/2021 22:00,BTC/USDT,61386.25,61489.63,61305.54,61361.41,502.53325,30860992.97
06/11/2021 21:00,BTC/USDT,61146.27,61480.08,61138.89,61386.26,714.98328,43867740.46
06/11/2021 20:00,BTC/USDT,61175.41,61417.12,61099.01,61146.27,1195.6942,73207465.94
06/11/2021 19:00,BTC/USDT,60757.62,61186.08,60741.25,61175.4,942.00974,57412561.97
06/11/2021 18:00,BTC/USDT,60698.47,60842.82,60670.71,60757.61,576.06926,35001366.99
06/11/2021 17:00,BTC/USDT,60625.06,60876.78,60596.26,60698.46,728.8484,44235491.82
06/11/2021 16:00,BTC/USDT,60648.58,60839.8,60400,60625.06,882.31119,53484012.76
06/11/2021 15:00,BTC/USDT,60600.31,60756.84,60528.6,60648.59,836.21018,50728318.05
06/11/2021 14:00,BTC/USDT,60547.49,60744.66,60316.01,60600.31,1125.68937,68139236.13
06/11/2021 13:00,BTC/USDT,60264.34,60680,60241.65,60547.5,894.9437,54097622.17
06/11/2021 12:00,BTC/USDT,60327.47,60619.75,60050,60264.34,1949.13727,117585344
06/11/2021 11:00,BTC/USDT,60489.56,60622.14,60081.21,60327.47,2934.1846,177050212.2
06/11/2021 10:00,BTC/USDT,60922.16,61007.99,60445.78,60489.56,1909.93066,115932485.4
06/11/2021 9:00,BTC/USDT,61014.07,61160.05,60846.44,60922.15,647.67338,39530474.35
06/11/2021 8:00,BTC/USDT,60790.87,61350,60720,61014.07,1534.7632,93769665.02
06/11/2021 7:00,BTC/USDT,61250,61272.3,60511.01,60790.88,1828.41303,111110332.5
06/11/2021 6:00,BTC/USDT,61418.26,61560.49,61147.12,61249.99,935.62005,57390268.62
06/11/2021 5:00,BTC/USDT,61193.64,61479,61193.63,61418.25,852.22532,52284927.77
06/11/2021 4:00,BTC/USDT,61109.51,61280.23,60972.78,61193.63,697.98966,42691966.63
06/11/2021 3:00,BTC/USDT,60969.74,61150,60926.87,61109.52,651.32829,39756798.59
06/11/2021 2:00,BTC/USDT,61171.02,61220.89,60865,60969.74,796.48682,48568923.38
06/11/2021 1:00,BTC/USDT,61171.03,61277.77,60950.07,61171.04,990.87215,60589835.96
06/11/2021 0:00,BTC/USDT,60940.18,61277.77,60777,61171.04,894.41649,54605965.5
05/11/2021 23:00,BTC/USDT,61057.71,61093.49,60800.57,60937.12,634.65618,38674330.17
05/11/2021 22:00,BTC/USDT,61076.54,61324.1,60991.27,61057.71,708.14809,43304635.18
05/11/2021 21:00,BTC/USDT,60930.27,61200,60900,61076.55,925.89511,56553730.46
05/11/2021 20:00,BTC/USDT,61090.69,61095.82,60721,60930.26,1164.72516,70889810.32
05/11/2021 19:00,BTC/USDT,61195.58,61195.59,60814.78,61090.69,978.91701,59742787.54
05/11/2021 18:00,BTC/USDT,60971.37,61431.29,60906.38,61195.59,1162.82872,71111620.86
05/11/2021 17:00,BTC/USDT,60890,61100,60773.23,60971.37,1177.52868,71726004
05/11/2021 16:00,BTC/USDT,60782.99,61022.22,60730,60890,1463.76325,89116883.26
05/11/2021 15:00,BTC/USDT,61256.39,61325,60750,60782.17,2836.78311,172963708.9
05/11/2021 14:00,BTC/USDT,61773.25,61850,61199.73,61256.39,1411.4934,86800488.75
05/11/2021 13:00,BTC/USDT,61500.01,61928.37,61436.68,61773.25,1433.53684,88380388.4
05/11/2021 12:00,BTC/USDT,61259.63,61553.76,61153.52,61500.01,1668.85961,102412739.6
05/11/2021 11:00,BTC/USDT,61573,61839.95,61191.28,61259.63,1947.15429,119694073.6
05/11/2021 10:00,BTC/USDT,61698.64,61791.25,61445.55,61570.62,1391.08741,85721223.31
05/11/2021 9:00,BTC/USDT,62189.83,62229.45,61511.33,61698.19,1439.16238,88976111.09
05/11/2021 8:00,BTC/USDT,62128.7,62210.6,61951.27,62189.83,1160.57073,72031300.95
05/11/2021 7:00,BTC/USDT,62177.29,62487.94,62101.04,62128.71,923.81444,57538709.1
05/11/2021 6:00,BTC/USDT,62182.04,62595.72,62136.47,62177.3,1362.67142,85009641.09
05/11/2021 5:00,BTC/USDT,62088.02,62195.24,61880.88,62182.04,1057.69504,65627336.54
05/11/2021 4:00,BTC/USDT,62203.79,62375,62064.42,62088.02,1353.54411,84152306.91
05/11/2021 3:00,BTC/USDT,61624.99,62332.04,61624.99,62203.8,1556.0719,96587269.48
05/11/2021 2:00,BTC/USDT,61784,61930.85,61620.45,61624.99,1366.45302,84422062.64
05/11/2021 1:00,BTC/USDT,60873.96,61810.51,60846.79,61784.72,1281.0673,78629174.76
05/11/2021 0:00,BTC/USDT,61395.01,61489.99,60820,60873.95,1198.06029,73280034.61
04/11/2021 23:00,BTC/USDT,61139.33,61499.98,61083.86,61395.01,825.5076,50626114.58
04/11/2021 22:00,BTC/USDT,61347.94,61380,61000,61147,874.43511,53526083.35
04/11/2021 21:00,BTC/USDT,61319.54,61448.99,61135.55,61347.93,687.28262,42152053.12
04/11/2021 20:00,BTC/USDT,61249.33,61530.27,61062.66,61319.54,992.69993,60850565.55
04/11/2021 19:00,BTC/USDT,60732.34,61285.71,60677.01,61249.34,1171.6771,71531740.45
04/11/2021 18:00,BTC/USDT,60864.78,61376.02,60723,60739.25,1537.30877,93900153.09
04/11/2021 17:00,BTC/USDT,61166.03,61258.12,60738.65,60864.78,1458.37872,88963605.03
04/11/2021 16:00,BTC/USDT,61035.01,61306.6,60819.14,61166.04,2202.93484,134540383.8
04/11/2021 15:00,BTC/USDT,61757.96,61821.19,60775,61035.01,3764.06888,230165956.1
04/11/2021 14:00,BTC/USDT,62092,62370,61646.52,61757.95,1613.13693,100187824.8
04/11/2021 13:00,BTC/USDT,61865.06,62194,61544.29,62092.01,2150.63762,133015942.8
04/11/2021 12:00,BTC/USDT,61447.23,61875.43,61313.39,61865.06,1410.78717,86889569.44
04/11/2021 11:00,BTC/USDT,61894.81,61966.29,61230.66,61447.22,1729.55311,106483616.9
04/11/2021 10:00,BTC/USDT,61789.81,61962.02,61610.12,61894.81,1185.88732,73270507.56
04/11/2021 9:00,BTC/USDT,61610.76,61835.7,61245.57,61789.8,1671.61972,102858396.8
04/11/2021 8:00,BTC/USDT,61853.78,62325.75,61565,61610.77,2420.53342,149750889.5
04/11/2021 7:00,BTC/USDT,62445.42,62600,61819.51,61853.79,1774.9531,110366452.9
04/11/2021 6:00,BTC/USDT,62376.82,62645.63,62300,62445.41,1333.02033,83240336.12
04/11/2021 5:00,BTC/USDT,62674.95,62756.62,62324.98,62376.82,850.97553,53198096.17
04/11/2021 4:00,BTC/USDT,62420,62826.95,62402.61,62674.95,1077.44702,67521766.31
04/11/2021 3:00,BTC/USDT,62540.99,62588.52,62260,62420,994.67357,62095128.15
04/11/2021 2:00,BTC/USDT,62331.95,62558.89,62178,62541,1373.11324,85658827.12
04/11/2021 1:00,BTC/USDT,62829.56,62845.2,62254.01,62331.96,1713.93066,107105848.9
04/11/2021 0:00,BTC/USDT,62896.49,63086.31,62723.52,62829.56,1116.37083,70238168.15
03/11/2021 23:00,BTC/USDT,62794.49,63091.88,62767,62896.48,915.65677,57602861.52
03/11/2021 22:00,BTC/USDT,63110.55,63182.59,62555,62794.49,1221.6087,76823306.71
03/11/2021 21:00,BTC/USDT,62719.88,63200,62714.11,63107.71,1294.17375,81478555.45
03/11/2021 20:00,BTC/USDT,62799.99,63032.43,62700,62724,1421.76546,89318552.56
03/11/2021 19:00,BTC/USDT,63149.05,63333,62792.93,62800,1853.25319,116880474.3
03/11/2021 18:00,BTC/USDT,62471.91,63199.89,60382.76,63149.04,6696.7315,414720832.9
03/11/2021 17:00,BTC/USDT,62136.52,62669.49,62063,62471,1464.36901,91379927.18
03/11/2021 16:00,BTC/USDT,62189.99,62565.23,61969.69,62135.76,1842.94189,114761860.4
03/11/2021 15:00,BTC/USDT,61961.07,62222,61713.62,62190,1663.9331,103131181.3
03/11/2021 14:00,BTC/USDT,61821.07,62098.78,61579.57,61961.08,2079.08118,128673536.5
03/11/2021 13:00,BTC/USDT,62470.01,62677.81,61645,61821.07,3450.90733,214426400.1
03/11/2021 12:00,BTC/USDT,63107.29,63133.99,62226.19,62470.01,3117.32263,195243055.2
03/11/2021 11:00,BTC/USDT,63116.8,63200,62910.21,63108.43,1351.77338,85247764.04
03/11/2021 10:00,BTC/USDT,63284.12,63399,63090.68,63116.8,1282.05837,81049418.85
03/11/2021 9:00,BTC/USDT,62970.23,63350.01,62872.94,63284.12,1324.44915,83612311.42
03/11/2021 8:00,BTC/USDT,63394.62,63399.71,62894.35,62970.23,1408.22986,88800877.47
03/11/2021 7:00,BTC/USDT,62815.77,63500,62770.67,63394.63,1488.91895,93878367.28
03/11/2021 6:00,BTC/USDT,63038.04,63118.57,62801.57,62815.76,1294.04811,81468887.91
03/11/2021 5:00,BTC/USDT,62762.4,63198.19,62746.65,63038.04,1365.25921,86024079.77
03/11/2021 4:00,BTC/USDT,63210.4,63210.4,62728,62762.4,1361.8232,85704186.53
03/11/2021 3:00,BTC/USDT,63159.88,63240,62928.88,63210.41,1082.23992,68265685.86
03/11/2021 2:00,BTC/USDT,63129.8,63216.93,62722.4,63159.88,1275.47959,80310822.99
03/11/2021 1:00,BTC/USDT,63489.02,63490.72,62987.63,63129.81,1456.97496,92092930.03
03/11/2021 0:00,BTC/USDT,63220.57,63500,62857.02,63489.02,1623.09128,102493624.2
02/11/2021 23:00,BTC/USDT,62928.65,63242.47,62584.5,63219.99,2025.94438,127423358.5
02/11/2021 22:00,BTC/USDT,62999.95,63159,62901.02,62928.65,1229.63434,77469767.06
02/11/2021 21:00,BTC/USDT,63096.47,63187.01,62901,62999.95,1258.06293,79303531.44
02/11/2021 20:00,BTC/USDT,63576.05,63610,63040.02,63096.48,1381.64375,87313370.84
02/11/2021 19:00,BTC/USDT,63250.01,63670.97,63223.88,63576.05,1207.13346,76565796.88
02/11/2021 18:00,BTC/USDT,63448.66,63514.17,63195.61,63250.01,1532.33896,97075248
02/11/2021 17:00,BTC/USDT,63656.07,63759.97,63402,63448.67,1516.11114,96388140.68
02/11/2021 16:00,BTC/USDT,64018.74,64267.36,63600,63656.06,2737.21587,174834170.6
02/11/2021 15:00,BTC/USDT,63335.29,64270,63312.68,64018.73,4042.11298,257923499.7
02/11/2021 14:00,BTC/USDT,63393.55,63902,62998,63335.29,2737.85374,173627469.8
02/11/2021 13:00,BTC/USDT,62998.31,63474,62998.31,63393.54,1479.94749,93553184.24
02/11/2021 12:00,BTC/USDT,62913.3,63300.01,62881.46,62998.32,1860.75429,117480698.5
02/11/2021 11:00,BTC/USDT,63198.94,63350,62901.22,62913.3,1606.2274,101461301.6
02/11/2021 10:00,BTC/USDT,63050.63,63597.8,62990.01,63198.93,4313.74934,272989348.3
02/11/2021 9:00,BTC/USDT,61565.34,63178,61494.1,63050.62,5426.17021,339127747
02/11/2021 8:00,BTC/USDT,61521.13,61829.94,61356.45,61565.34,1330.02046,81881081.78
02/11/2021 7:00,BTC/USDT,61768.29,61800,61485,61521.13,1143.07849,70462123.58
02/11/2021 6:00,BTC/USDT,61754.25,61824.66,61544.88,61769.71,1140.93379,70367042.58
02/11/2021 5:00,BTC/USDT,61412.01,61788.69,61276.18,61754.24,1427.98836,87841646.76
02/11/2021 4:00,BTC/USDT,61074.5,61533,61053.21,61412.01,1172.02844,71915087.03
02/11/2021 3:00,BTC/USDT,60909.42,61139,60770.82,61074.5,753.3371,45918957.49
02/11/2021 2:00,BTC/USDT,61320,61425.47,60835.5,60909.42,1218.85949,74484889.19
02/11/2021 1:00,BTC/USDT,60943.91,61566,60742.83,61320,1700.70912,104086995
02/11/2021 0:00,BTC/USDT,60911.12,61399,60624.68,60943.92,2126.42857,129726581.9
01/11/2021 23:00,BTC/USDT,61085.91,61192.54,60883.03,60911.11,1000.83905,61133364.95
01/11/2021 22:00,BTC/USDT,60729.92,61181.39,60700.01,61085.9,1008.48167,61507856.84
01/11/2021 21:00,BTC/USDT,60687.89,60899.29,60411,60732.47,1048.5153,63566572.46
01/11/2021 20:00,BTC/USDT,61435.97,61454.76,60567.02,60686.13,1735.23352,105714974.1
01/11/2021 19:00,BTC/USDT,60555.01,61462.8,60322.67,61435.98,1867.86874,113780062.6
01/11/2021 18:00,BTC/USDT,60765.26,60820,60511.01,60555.01,1202.06652,72891256.71
01/11/2021 17:00,BTC/USDT,61034.82,61083.62,60720,60765.26,1583.61484,96397228.78
01/11/2021 16:00,BTC/USDT,61550.88,61571.46,61021,61034.83,1530.5438,93769637.83
01/11/2021 15:00,BTC/USDT,61454.24,61611.28,61398.14,61550.89,1044.50889,64236627.67
01/11/2021 14:00,BTC/USDT,61945.09,61997.12,61300.01,61454.25,1770.74721,109156685.7
